size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.58, 49.12, 46.28, 47.17, 71.49, 47.61, 319.51
0.02, 49.86, 49.34, 40.83, 41.25, 72.13, 44.63, 266.62
0.03, 49.50, 49.09, 49.22, 50.21, 71.42, 49.11, 261.96
0.04, 49.63, 49.43, 67.24, 67.69, 75.20, 56.93, 250.04
0.05, 49.58, 49.37, 65.03, 65.61, 74.35, 56.08, 262.67
0.06, 49.81, 49.44, 52.86, 53.20, 71.08, 51.04, 253.44
0.07, 49.84, 49.16, 33.27, 33.86, 74.83, 39.63, 251.29
0.08, 50.05, 49.67, 54.66, 54.50, 70.89, 52.00, 255.42
0.09, 49.73, 49.46, 62.07, 62.42, 73.04, 55.00, 252.68
0.1, 49.53, 49.18, 52.60, 53.48, 71.46, 50.78, 254.40
0.2, 49.94, 49.38, 37.71, 38.03, 72.99, 42.71, 248.99
0.3, 49.09, 48.66, 48.04, 49.87, 72.02, 48.30, 250.90
0.4, 49.28, 48.73, 43.49, 45.02, 72.25, 45.91, 254.83
0.5, 49.53, 48.95, 40.80, 41.87, 72.51, 44.46, 250.41
0.6, 49.58, 49.35, 62.71, 63.33, 73.49, 55.18, 251.33
0.7, 49.87, 49.53, 57.05, 57.20, 71.53, 52.97, 249.12
0.8, 49.23, 48.78, 47.13, 48.70, 71.88, 47.89, 237.65
0.9, 49.41, 49.03, 50.65, 51.82, 71.56, 49.77, 233.10
1, 49.65, 49.10, 41.48, 42.31, 72.21, 44.92, 237.02
5, 49.66, 49.21, 46.22, 46.95, 71.39, 47.62, 242.27
10, 49.60, 49.01, 40.12, 41.08, 72.62, 44.07, 271.49
15, 49.40, 49.05, 52.23, 53.38, 71.64, 50.54, 270.39
20, 50.32, 49.90, 41.45, 40.94, 71.45, 45.23, 281.25
25, 50.14, 49.69, 41.78, 41.63, 71.57, 45.34, 298.43
30, 49.55, 48.94, 39.67, 40.72, 72.79, 43.77, 293.94
35, 49.55, 49.07, 45.18, 46.14, 71.66, 46.99, 294.15
40, 49.77, 49.07, 33.38, 34.09, 74.84, 39.68, 301.72
45, 49.45, 49.02, 48.18, 49.31, 71.53, 48.55, 323.23
50, 50.39, 49.98, 41.19, 40.56, 71.45, 45.11, 323.15
55, 49.63, 48.99, 37.57, 38.50, 73.35, 42.48, 345.29
60, 49.32, 48.38, 32.61, 34.24, 75.59, 38.91, 345.82
65, 49.46, 48.72, 36.20, 37.49, 74.00, 41.49, 347.65
70, 50.25, 49.77, 34.19, 33.94, 74.05, 40.49, 359.86
75, 49.73, 48.85, 28.83, 29.70, 77.12, 36.21, 356.63
80, 50.45, 50.10, 23.97, 23.49, 79.58, 32.38, 370.79
85, 49.34, 48.35, 31.44, 33.05, 76.11, 38.05, 383.54
90, 50.19, 49.61, 26.57, 26.56, 78.09, 34.56, 387.97
95, 49.18, 48.53, 40.74, 42.51, 72.93, 44.25, 412.31
100, 49.57, 48.47, 26.85, 28.09, 78.35, 34.51, 427.26
