size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 0.72
0.02, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 0.53
0.03, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 0.78
0.04, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 0.96
0.05, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 1.17
0.06, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 1.56
0.07, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 12.66
0.08, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 12.42
0.09, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 13.18
0.1, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 13.04
0.2, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 24.58
0.3, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 26.67
0.4, 49.08, 48.98, 90.08, 90.44, 90.99, 63.41, 38.86
0.5, 49.08, 48.82, 76.04, 76.89, 80.54, 59.42, 63.71
0.6, 49.08, 48.93, 78.89, 79.59, 82.34, 60.35, 64.94
0.7, 49.08, 48.82, 75.36, 76.23, 80.11, 59.21, 78.11
0.8, 49.08, 48.58, 61.90, 63.22, 73.82, 54.39, 79.59
0.9, 49.08, 46.36, 20.19, 22.64, 82.96, 28.08, 92.40
1, 49.08, 48.55, 63.37, 64.71, 74.36, 54.93, 93.55
5, 49.08, 49.10, 68.75, 69.52, 76.22, 57.24, 312.05
10, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 456.51
15, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 421.74
20, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 426.76
25, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 439.61
30, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 423.27
35, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 427.65
40, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 422.73
45, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 425.81
50, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 422.42
55, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 422.25
60, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 419.81
65, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 422.15
70, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 430.72
75, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 423.98
80, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 420.75
85, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 425.02
90, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 424.59
95, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 420.44
100, 49.08, 48.92, 73.37, 74.21, 78.84, 58.65, 420.82
