size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 280.98
0.02, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 235.29
0.03, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 186.83
0.04, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 171.88
0.05, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 184.35
0.06, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 291.24
0.07, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 285.35
0.08, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 262.05
0.09, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 237.12
0.1, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 166.92
0.2, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 175.04
0.3, 49.81, 49.90, 84.98, 85.40, 86.71, 62.83, 296.77
0.4, 49.56, 49.69, 66.10, 66.99, 75.08, 56.68, 307.68
0.5, 49.82, 49.86, 58.86, 59.23, 72.12, 53.94, 265.81
0.6, 49.47, 49.52, 53.10, 54.16, 71.65, 51.20, 179.66
0.7, 49.56, 49.69, 66.10, 66.99, 75.08, 56.68, 155.74
0.8, 49.82, 49.86, 58.86, 59.23, 72.12, 53.94, 160.28
0.9, 49.82, 49.86, 58.86, 59.23, 72.12, 53.94, 281.12
1, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 299.34
5, 49.97, 49.99, 45.43, 45.49, 71.05, 47.55, 288.70
10, 51.23, 57.23, 9.87, 7.38, 90.43, 16.81, 327.66
15, 50.56, 50.47, 62.03, 60.92, 71.79, 55.61, 271.92
20, 50.02, 50.02, 88.68, 88.67, 89.39, 63.92, 263.56
25, 49.97, 49.99, 89.89, 89.99, 90.56, 64.21, 208.62
30, 50.65, 50.60, 56.80, 55.50, 70.33, 53.47, 213.98
35, 51.23, 57.23, 9.87, 7.38, 90.43, 16.81, 179.00
40, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 223.02
45, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 298.63
50, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 327.60
55, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 353.85
60, 51.25, 56.13, 11.67, 9.13, 88.80, 19.29, 258.19
65, 51.25, 56.13, 11.67, 9.13, 88.80, 19.29, 216.86
70, 51.23, 57.23, 9.87, 7.38, 90.43, 16.81, 325.50
75, 51.25, 56.13, 11.67, 9.13, 88.80, 19.29, 358.70
80, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 347.69
85, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 278.57
90, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 368.34
95, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 363.99
100, 51.17, 56.04, 11.08, 8.70, 89.35, 18.47, 367.78
