size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.91, 49.87, 91.91, 91.85, 92.21, 64.61, 264.04
0.02, 49.65, 49.73, 90.92, 91.37, 91.82, 64.25, 184.21
0.03, 49.65, 49.73, 90.92, 91.37, 91.82, 64.25, 167.44
0.04, 49.55, 49.68, 93.75, 94.40, 94.61, 64.90, 155.77
0.05, 49.55, 49.68, 93.75, 94.40, 94.61, 64.90, 167.04
0.06, 49.55, 49.68, 93.75, 94.40, 94.61, 64.90, 154.11
0.07, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 156.14
0.08, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 148.55
0.09, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 172.01
0.1, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 145.99
0.2, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 149.63
0.3, 50.01, 49.93, 96.48, 96.18, 96.24, 65.76, 150.71
0.4, 50.00, 49.90, 72.31, 72.18, 77.31, 59.00, 147.13
0.5, 49.96, 49.87, 70.81, 70.77, 76.55, 58.48, 150.57
0.6, 50.12, 49.97, 50.36, 50.12, 70.54, 50.12, 154.79
0.7, 49.69, 49.66, 67.18, 67.69, 75.23, 57.06, 146.92
0.8, 49.77, 49.73, 68.54, 68.89, 75.73, 57.59, 150.09
0.9, 50.15, 0.00, 0.00, 0.00, 100.00, 0.00, 146.39
1, 50.15, 0.00, 0.00, 0.00, 100.00, 0.00, 142.51
5, 50.35, 50.16, 61.76, 61.00, 72.00, 55.31, 147.52
10, 50.60, 50.38, 60.35, 59.09, 71.16, 54.86, 155.35
15, 50.35, 50.16, 61.76, 61.00, 72.00, 55.31, 152.29
20, 50.93, 53.69, 11.46, 9.82, 89.09, 18.85, 160.21
25, 51.17, 55.74, 9.99, 7.88, 90.36, 16.91, 165.86
30, 50.60, 50.38, 60.35, 59.09, 71.16, 54.86, 161.19
35, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 170.71
40, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 197.79
45, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 185.02
50, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 193.12
55, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 174.69
60, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 260.17
65, 51.06, 54.31, 11.62, 9.72, 88.92, 19.11, 250.13
70, 51.06, 54.31, 11.62, 9.72, 88.92, 19.11, 191.32
75, 51.06, 54.31, 11.62, 9.72, 88.92, 19.11, 193.28
80, 50.61, 50.28, 84.09, 82.67, 84.18, 62.88, 188.87
85, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 223.94
90, 51.09, 54.66, 11.11, 9.16, 89.36, 18.44, 259.32
95, 51.06, 54.31, 11.62, 9.72, 88.92, 19.11, 199.71
100, 51.06, 54.31, 11.62, 9.72, 88.92, 19.11, 214.34
