size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 0.81
0.02, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.85
0.03, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.59
0.04, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 1.86
0.05, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 6.22
0.06, 50.15, 49.41, 78.72, 79.11, 81.92, 60.67, 7.21
0.07, 50.15, 49.55, 82.59, 82.85, 84.66, 61.89, 8.52
0.08, 50.15, 49.55, 82.59, 82.85, 84.66, 61.89, 12.31
0.09, 50.15, 49.55, 82.59, 82.85, 84.66, 61.89, 9.70
0.1, 50.15, 49.55, 82.59, 82.85, 84.66, 61.89, 11.07
0.2, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 11.53
0.3, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 16.41
0.4, 50.15, 50.06, 98.53, 98.53, 98.54, 66.34, 20.33
0.5, 50.15, 50.06, 98.53, 98.53, 98.54, 66.34, 21.53
0.6, 50.15, 50.06, 98.53, 98.53, 98.54, 66.34, 26.10
0.7, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 31.66
0.8, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 32.77
0.9, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 39.46
1, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 42.22
5, 50.15, 50.09, 99.33, 99.33, 99.33, 66.55, 410.45
10, 50.15, 49.89, 96.84, 96.85, 96.90, 65.80, 503.46
15, 50.15, 49.91, 97.42, 97.43, 97.46, 65.96, 591.59
20, 50.15, 50.05, 96.35, 96.34, 96.41, 65.83, 663.22
25, 50.15, 50.14, 98.13, 98.12, 98.14, 66.32, 756.96
30, 50.15, 50.01, 96.17, 96.17, 96.25, 65.76, 822.50
35, 50.15, 50.12, 98.62, 98.61, 98.62, 66.42, 901.92
40, 50.15, 50.16, 98.49, 98.48, 98.49, 66.42, 979.49
45, 50.15, 50.15, 98.40, 98.39, 98.40, 66.39, 1023.54
50, 50.15, 50.08, 98.35, 98.35, 98.36, 66.32, 1081.65
55, 50.15, 50.08, 98.31, 98.30, 98.32, 66.31, 1247.36
60, 50.15, 50.15, 98.35, 98.34, 98.36, 66.38, 1598.64
65, 50.15, 50.16, 98.35, 98.34, 98.36, 66.39, 1318.58
70, 50.15, 50.16, 98.35, 98.34, 98.36, 66.39, 1352.06
75, 50.15, 50.16, 98.35, 98.34, 98.36, 66.39, 1393.67
80, 50.15, 50.15, 98.40, 98.39, 98.40, 66.39, 1453.55
85, 50.15, 50.14, 98.35, 98.34, 98.36, 66.37, 1524.97
90, 50.15, 50.05, 97.86, 97.86, 97.88, 66.18, 1565.29
95, 50.15, 50.05, 97.86, 97.86, 97.88, 66.18, 1639.70
100, 50.15, 50.02, 97.15, 97.15, 97.19, 66.00, 1698.40
