size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.45, 0.00, 0.00, 0.00, 100.00, 0.00, 1.86
0.02, 49.45, 48.88, 49.08, 50.21, 71.51, 48.93, 7.15
0.03, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 7.00
0.04, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.41
0.05, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.31
0.06, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 11.95
0.07, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.66
0.08, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 11.07
0.09, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.37
0.1, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 13.52
0.2, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.71
0.3, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.54
0.4, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.28
0.5, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.90
0.6, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.33
0.7, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.42
0.8, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.26
0.9, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.64
1, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.33
5, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.54
10, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 11.92
15, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.02
20, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 10.60
25, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.21
30, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.19
35, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.64
40, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.20
45, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.43
50, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.99
55, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.48
60, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.37
65, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.75
70, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.37
75, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.30
80, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.21
85, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.21
90, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.32
95, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.67
100, 49.45, 49.26, 82.44, 82.86, 84.70, 61.62, 9.29
