size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.11, 50.17, 91.39, 91.48, 91.89, 64.73, 192.90
0.02, 50.14, 50.18, 90.80, 90.84, 91.30, 64.60, 163.04
0.03, 50.14, 50.18, 90.80, 90.84, 91.30, 64.60, 163.22
0.04, 50.21, 50.22, 91.74, 91.64, 92.02, 64.86, 196.26
0.05, 50.21, 50.22, 91.74, 91.64, 92.02, 64.86, 189.45
0.06, 50.21, 50.22, 91.74, 91.64, 92.02, 64.86, 184.97
0.07, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 199.49
0.08, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 201.62
0.09, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 235.32
0.1, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 217.14
0.2, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 238.96
0.3, 50.33, 50.39, 67.82, 67.30, 74.60, 57.77, 223.93
0.4, 50.33, 50.39, 67.82, 67.30, 74.60, 57.77, 231.62
0.5, 50.33, 50.39, 67.82, 67.30, 74.60, 57.77, 170.08
0.6, 50.35, 50.42, 64.94, 64.35, 73.28, 56.72, 187.52
0.7, 50.33, 50.39, 67.82, 67.30, 74.60, 57.77, 173.04
0.8, 50.33, 50.39, 67.82, 67.30, 74.60, 57.77, 188.05
0.9, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 167.04
1, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 163.43
5, 50.65, 50.73, 58.22, 56.99, 70.66, 54.17, 174.48
10, 49.95, 50.12, 63.34, 63.54, 73.36, 55.91, 171.68
15, 51.02, 51.09, 56.86, 54.86, 69.79, 53.77, 198.37
20, 49.95, 50.12, 63.34, 63.54, 73.36, 55.91, 169.27
25, 50.78, 54.89, 10.93, 9.05, 89.53, 18.20, 171.54
30, 49.74, 49.94, 55.77, 56.34, 71.63, 52.65, 172.45
35, 49.74, 49.94, 55.77, 56.34, 71.63, 52.65, 199.01
40, 50.82, 55.01, 11.12, 9.16, 89.35, 18.47, 177.77
45, 50.74, 54.90, 10.45, 8.65, 89.97, 17.53, 180.66
50, 50.82, 55.01, 11.12, 9.16, 89.35, 18.47, 212.69
55, 50.74, 54.90, 10.45, 8.65, 89.97, 17.53, 184.56
60, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 192.55
65, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 230.51
70, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 199.79
75, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 200.65
80, 50.74, 54.90, 10.45, 8.65, 89.97, 17.53, 195.10
85, 50.74, 54.90, 10.45, 8.65, 89.97, 17.53, 203.62
90, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 205.50
95, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 204.70
100, 50.82, 54.71, 11.76, 9.81, 88.79, 19.33, 204.20
