size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.30
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.53
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.63
0.04, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 1.81
0.05, 50.74, 49.22, 56.17, 56.93, 71.85, 52.42, 6.44
0.06, 50.74, 49.22, 56.17, 56.93, 71.85, 52.42, 6.52
0.07, 50.74, 49.22, 56.17, 56.93, 71.85, 52.42, 6.79
0.08, 50.74, 49.22, 56.17, 56.93, 71.85, 52.42, 11.17
0.09, 50.74, 50.09, 86.64, 86.60, 87.63, 63.43, 11.26
0.1, 50.74, 50.09, 86.64, 86.60, 87.63, 63.43, 11.45
0.2, 50.74, 50.12, 85.18, 85.12, 86.40, 63.06, 15.99
0.3, 50.74, 50.12, 85.18, 85.12, 86.40, 63.06, 17.62
0.4, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 17.93
0.5, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 19.71
0.6, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 21.42
0.7, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 25.13
0.8, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 26.31
0.9, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 28.50
1, 50.74, 50.73, 96.59, 96.50, 96.56, 66.48, 30.47
5, 50.74, 50.70, 98.05, 98.00, 98.02, 66.79, 131.74
10, 50.74, 52.03, 45.29, 43.28, 69.76, 48.38, 221.80
15, 50.74, 50.56, 97.39, 97.33, 97.37, 66.52, 290.59
20, 50.74, 51.97, 47.24, 45.28, 69.53, 49.44, 379.02
25, 50.74, 50.59, 98.54, 98.51, 98.52, 66.81, 435.25
30, 50.74, 51.95, 46.57, 44.64, 69.62, 49.06, 526.08
35, 50.74, 50.61, 97.92, 97.87, 97.89, 66.68, 570.71
40, 50.74, 52.09, 47.32, 45.24, 69.44, 49.54, 641.08
45, 50.74, 50.70, 98.36, 98.32, 98.33, 66.86, 711.15
50, 50.74, 52.63, 21.67, 19.94, 80.83, 30.66, 771.25
55, 50.74, 50.74, 98.54, 98.50, 98.51, 66.94, 828.70
60, 50.74, 52.44, 21.85, 20.23, 80.73, 30.80, 916.27
65, 50.74, 50.70, 98.67, 98.64, 98.64, 66.94, 968.49
70, 50.74, 52.16, 21.94, 20.50, 80.71, 30.84, 1052.78
75, 50.74, 50.63, 98.76, 98.73, 98.74, 66.90, 1095.82
80, 50.74, 52.38, 22.38, 20.77, 80.35, 31.32, 1161.35
85, 50.74, 50.69, 99.20, 99.18, 99.18, 67.05, 1319.65
90, 50.74, 52.32, 21.45, 19.93, 81.04, 30.39, 1581.79
95, 50.74, 50.66, 98.28, 98.23, 98.24, 66.81, 1381.70
100, 50.74, 52.00, 21.89, 20.56, 80.77, 30.77, 1434.11
