size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.85
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.53
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.77
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.99
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 1.15
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 1.44
0.07, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 12.12
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 12.93
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 13.40
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 18.09
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 16.29
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 35.21
0.4, 50.50, 50.73, 88.36, 88.06, 88.82, 64.41, 65.80
0.5, 50.50, 51.48, 62.63, 61.23, 71.73, 56.46, 55.78
0.6, 50.50, 50.73, 88.36, 88.06, 88.82, 64.41, 56.26
0.7, 50.50, 51.17, 77.36, 76.53, 79.81, 61.55, 65.76
0.8, 50.50, 51.19, 71.46, 70.49, 76.04, 59.60, 67.88
0.9, 50.50, 51.06, 64.95, 63.98, 72.95, 57.12, 69.18
1, 50.50, 51.06, 64.95, 63.98, 72.95, 57.12, 71.87
5, 50.50, 50.78, 61.96, 61.22, 72.08, 55.76, 299.31
10, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 327.71
15, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 328.11
20, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 380.74
25, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 339.94
30, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 348.41
35, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 357.38
40, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 343.60
45, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 363.20
50, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 336.29
55, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 337.48
60, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 326.76
65, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 324.22
70, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 324.54
75, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 327.01
80, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 325.08
85, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 320.58
90, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 335.22
95, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 328.03
100, 50.50, 50.73, 65.51, 64.84, 73.45, 57.13, 328.72
