size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.06, 47.57, 43.42, 45.58, 72.65, 45.35, 424.40
0.02, 49.44, 48.26, 50.70, 51.76, 71.48, 49.40, 359.49
0.03, 49.84, 48.99, 69.09, 68.50, 75.15, 57.28, 281.84
0.04, 49.12, 48.63, 76.40, 76.86, 80.40, 59.38, 367.09
0.05, 50.00, 48.96, 58.80, 58.37, 71.45, 53.38, 416.12
0.06, 50.25, 49.28, 68.56, 67.18, 74.18, 57.30, 352.95
0.07, 50.23, 49.07, 53.28, 52.67, 70.41, 51.04, 253.94
0.08, 49.66, 48.79, 64.45, 64.42, 73.58, 55.49, 243.36
0.09, 50.18, 49.20, 65.80, 64.69, 73.17, 56.26, 408.63
0.1, 49.93, 48.74, 51.41, 51.49, 70.79, 49.99, 413.47
0.2, 50.06, 48.97, 56.44, 56.02, 70.96, 52.39, 294.83
0.3, 49.98, 48.11, 32.50, 33.37, 75.30, 38.74, 254.56
0.4, 50.89, 49.57, 39.40, 38.17, 71.62, 43.85, 413.53
0.5, 50.15, 48.81, 45.31, 45.25, 70.98, 46.95, 442.38
0.6, 50.44, 49.20, 49.30, 48.47, 70.14, 49.20, 295.40
0.7, 50.45, 49.09, 42.51, 41.98, 71.19, 45.51, 247.62
0.8, 50.54, 49.12, 39.06, 38.52, 72.10, 43.47, 403.26
0.9, 50.31, 48.88, 40.82, 40.65, 71.80, 44.44, 414.99
1, 50.36, 49.25, 57.57, 56.50, 70.66, 53.03, 272.54
5, 49.25, 48.45, 63.43, 64.26, 73.94, 54.89, 269.33
10, 50.86, 49.52, 38.74, 37.60, 71.88, 43.42, 386.16
15, 49.65, 48.31, 46.03, 46.91, 71.50, 47.09, 468.96
20, 49.66, 48.40, 48.50, 49.24, 71.25, 48.40, 350.75
25, 50.33, 48.93, 41.78, 41.53, 71.51, 45.03, 398.58
30, 50.15, 48.35, 32.37, 32.93, 75.22, 38.73, 461.02
35, 50.29, 48.97, 45.30, 44.95, 70.80, 47.01, 363.33
40, 49.44, 48.06, 45.35, 46.67, 71.86, 46.62, 313.47
45, 49.32, 47.86, 43.79, 45.42, 72.27, 45.69, 333.19
50, 49.63, 47.79, 35.35, 36.78, 74.38, 40.59, 328.72
55, 49.46, 48.25, 49.73, 50.80, 71.47, 48.93, 352.28
60, 49.24, 47.85, 45.30, 47.02, 72.13, 46.49, 350.74
65, 49.17, 47.58, 41.30, 43.33, 72.96, 44.17, 388.76
70, 49.72, 47.66, 31.46, 32.89, 76.03, 37.85, 494.45
75, 49.79, 48.04, 35.91, 36.99, 74.00, 41.05, 539.40
80, 50.01, 48.47, 39.42, 39.91, 72.54, 43.43, 545.41
85, 50.17, 48.18, 28.58, 29.27, 77.19, 35.83, 451.47
90, 49.76, 47.96, 35.14, 36.31, 74.34, 40.51, 487.30
95, 49.48, 47.00, 27.90, 29.97, 78.08, 34.97, 478.84
100, 50.44, 48.36, 23.63, 24.02, 80.06, 31.70, 485.14
