size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 98.88
0.02, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 113.43
0.03, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 114.01
0.04, 51.07, 51.14, 96.12, 96.04, 96.12, 66.71, 102.29
0.05, 50.98, 51.09, 95.95, 96.04, 96.12, 66.63, 102.85
0.06, 50.21, 50.70, 93.52, 95.07, 95.29, 65.71, 99.55
0.07, 49.54, 50.39, 82.56, 84.98, 86.76, 62.53, 101.72
0.08, 50.89, 51.94, 52.47, 50.76, 69.54, 52.15, 103.10
0.09, 50.03, 50.91, 62.91, 63.43, 73.48, 56.23, 102.22
0.1, 50.42, 50.83, 92.11, 93.18, 93.52, 65.46, 101.75
0.2, 49.52, 50.33, 93.48, 96.45, 96.67, 65.39, 106.58
0.3, 49.70, 50.41, 96.52, 99.26, 99.32, 66.19, 107.25
0.4, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 102.88
0.5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 104.52
0.6, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 102.85
0.7, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 104.41
0.8, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 104.52
0.9, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 103.56
1, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 105.15
5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 118.37
10, 52.29, 52.85, 61.76, 57.62, 69.16, 56.91, 127.34
15, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 137.95
20, 50.93, 52.12, 49.38, 47.44, 69.38, 50.66, 151.97
25, 51.14, 51.14, 99.12, 99.03, 99.04, 67.42, 179.39
30, 52.13, 53.85, 44.36, 39.75, 68.38, 48.60, 180.85
35, 50.71, 50.93, 98.15, 98.89, 98.91, 67.01, 188.41
40, 51.45, 52.39, 55.07, 52.33, 68.97, 53.64, 194.97
45, 50.66, 50.94, 94.32, 94.98, 95.15, 66.11, 199.66
50, 51.43, 53.43, 38.77, 35.33, 70.69, 44.88, 211.88
55, 50.98, 51.13, 93.00, 92.95, 93.22, 65.93, 212.58
60, 52.31, 54.96, 37.09, 31.78, 70.48, 44.24, 235.47
65, 50.89, 51.08, 92.51, 92.63, 92.93, 65.77, 245.89
70, 52.44, 55.05, 37.93, 32.38, 70.01, 44.87, 253.47
75, 50.69, 50.99, 91.06, 91.52, 91.96, 65.32, 256.23
80, 51.72, 52.94, 50.00, 46.48, 68.26, 51.38, 255.73
85, 51.18, 51.20, 95.64, 95.30, 95.40, 66.65, 271.79
90, 51.93, 53.90, 41.06, 36.71, 69.44, 46.56, 287.39
95, 50.84, 51.05, 93.17, 93.41, 93.66, 65.91, 305.55
100, 51.54, 54.70, 30.26, 26.21, 74.50, 38.92, 314.75
