size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 108.75
0.02, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 110.21
0.03, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 109.16
0.04, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 133.55
0.05, 50.27, 50.32, 91.98, 91.97, 92.32, 65.00, 107.35
0.06, 50.27, 50.31, 92.96, 92.96, 93.23, 65.24, 109.13
0.07, 48.79, 49.52, 91.14, 94.09, 94.51, 64.12, 110.03
0.08, 48.66, 49.22, 64.90, 67.79, 76.34, 55.94, 107.46
0.09, 49.89, 50.13, 80.18, 80.78, 83.18, 61.64, 106.98
0.1, 49.48, 49.89, 93.50, 95.08, 95.31, 65.02, 121.57
0.2, 49.51, 49.90, 86.15, 87.60, 88.68, 63.15, 104.63
0.3, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 105.88
0.4, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 109.06
0.5, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 117.72
0.6, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 111.43
0.7, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 108.90
0.8, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 107.81
0.9, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 112.99
1, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 109.86
5, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 117.30
10, 50.74, 50.71, 75.23, 74.06, 78.10, 60.53, 131.80
15, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 156.45
20, 50.49, 50.63, 64.59, 63.78, 72.95, 56.71, 161.96
25, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 168.60
30, 50.02, 50.30, 56.66, 56.70, 71.37, 53.24, 204.00
35, 50.31, 50.31, 99.96, 99.95, 99.95, 66.89, 192.71
40, 50.90, 51.24, 49.84, 48.04, 69.45, 50.48, 192.46
45, 50.16, 50.24, 97.59, 97.88, 97.91, 66.29, 202.69
50, 50.92, 51.26, 49.89, 48.04, 69.42, 50.51, 218.13
55, 50.07, 50.20, 93.05, 93.46, 93.72, 65.17, 232.94
60, 51.55, 52.09, 45.97, 42.81, 68.93, 48.79, 223.28
65, 50.13, 50.23, 96.61, 96.93, 96.99, 66.05, 224.61
70, 50.74, 51.14, 47.13, 45.60, 69.82, 49.00, 244.31
75, 50.00, 50.17, 94.48, 95.04, 95.20, 65.49, 264.32
80, 51.10, 51.82, 39.87, 37.53, 70.88, 45.02, 286.21
85, 50.31, 50.33, 96.39, 96.35, 96.41, 66.08, 267.86
90, 50.92, 51.75, 36.30, 34.28, 72.34, 42.62, 273.80
95, 50.04, 50.19, 93.14, 93.59, 93.85, 65.19, 289.03
100, 50.61, 51.02, 45.52, 44.25, 70.18, 48.07, 309.27
