size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 64.17
0.02, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 69.38
0.03, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 57.89
0.04, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 60.46
0.05, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 69.62
0.06, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 65.20
0.07, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 48.10
0.08, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 48.67
0.09, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 45.33
0.1, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 47.37
0.2, 47.62, 47.71, 99.41, 99.82, 99.82, 64.43, 64.81
0.3, 47.43, 47.42, 91.33, 92.78, 93.18, 62.38, 72.36
0.4, 48.09, 47.90, 97.73, 97.38, 97.41, 64.25, 53.98
0.5, 49.03, 48.06, 81.97, 81.14, 83.12, 60.55, 48.30
0.6, 48.05, 46.84, 64.33, 66.88, 75.79, 54.16, 47.54
0.7, 47.39, 47.25, 86.31, 88.27, 89.32, 61.02, 61.81
0.8, 48.37, 47.93, 92.32, 91.88, 92.20, 63.05, 62.12
0.9, 48.70, 48.04, 89.46, 88.63, 89.25, 62.47, 60.25
1, 48.47, 47.79, 84.33, 84.39, 85.83, 60.97, 52.14
5, 47.53, 47.10, 79.21, 81.50, 84.11, 59.03, 49.89
10, 49.51, 46.32, 35.37, 37.55, 74.74, 40.06, 52.67
15, 48.56, 46.44, 49.46, 52.26, 72.70, 47.85, 53.97
20, 51.11, 46.97, 17.54, 18.14, 84.43, 25.50, 54.22
25, 51.34, 48.82, 36.65, 35.20, 72.47, 41.82, 54.62
30, 52.00, 49.74, 37.64, 34.84, 71.44, 42.80, 59.38
35, 52.61, 50.46, 48.57, 43.68, 67.48, 49.45, 66.29
40, 52.85, 50.93, 37.93, 33.48, 70.52, 43.43, 63.63
45, 52.66, 50.77, 32.61, 28.97, 73.35, 39.66, 64.32
50, 51.67, 49.20, 33.40, 31.59, 73.71, 39.74, 70.95
55, 52.05, 49.79, 35.67, 32.94, 72.28, 41.51, 97.04
60, 52.19, 50.00, 32.91, 30.14, 73.55, 39.64, 112.56
65, 51.63, 49.22, 37.44, 35.38, 71.87, 42.48, 81.70
70, 52.24, 50.07, 37.34, 34.12, 71.35, 42.73, 97.78
75, 52.24, 50.07, 36.95, 33.75, 71.52, 42.47, 142.93
80, 51.77, 49.37, 34.78, 32.67, 72.95, 40.76, 98.09
85, 51.67, 49.24, 35.17, 33.21, 72.84, 40.99, 79.75
90, 51.77, 49.25, 29.16, 27.53, 76.00, 36.59, 84.22
95, 51.77, 49.32, 32.12, 30.23, 74.31, 38.85, 76.35
100, 51.30, 48.60, 32.51, 31.50, 74.48, 38.91, 78.54
