size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 51.56
0.02, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 48.04
0.03, 49.65, 48.26, 37.42, 38.59, 73.53, 42.10, 44.96
0.04, 48.84, 48.87, 93.44, 94.06, 94.29, 64.13, 46.25
0.05, 48.94, 48.97, 98.75, 98.98, 98.99, 65.43, 47.19
0.06, 48.94, 48.97, 98.84, 99.07, 99.08, 65.45, 45.92
0.07, 49.08, 49.04, 99.04, 98.98, 98.98, 65.56, 44.64
0.08, 49.08, 49.04, 99.04, 98.98, 98.98, 65.56, 44.83
0.09, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 44.41
0.1, 49.03, 49.03, 100.00, 100.00, 100.00, 65.76, 45.17
0.2, 48.98, 49.00, 99.42, 99.54, 99.54, 65.60, 45.67
0.3, 48.42, 48.58, 89.39, 91.00, 91.62, 62.91, 46.78
0.4, 48.61, 48.80, 97.88, 98.79, 98.82, 65.08, 45.54
0.5, 48.09, 48.12, 75.41, 78.20, 81.98, 58.71, 45.29
0.6, 48.27, 48.05, 67.79, 70.50, 77.51, 56.19, 44.95
0.7, 48.37, 48.45, 82.93, 84.88, 86.58, 61.12, 46.56
0.8, 48.46, 48.62, 90.36, 91.84, 92.34, 63.18, 45.56
0.9, 48.94, 48.61, 72.42, 73.65, 78.65, 58.12, 45.71
1, 48.46, 48.46, 80.42, 82.28, 84.58, 60.43, 45.07
5, 49.55, 49.21, 89.78, 89.15, 89.73, 63.53, 58.65
10, 49.13, 47.87, 42.33, 44.34, 72.74, 44.88, 54.92
15, 50.92, 49.97, 69.43, 66.88, 73.54, 58.06, 51.89
20, 50.69, 49.69, 45.71, 44.53, 70.22, 47.56, 53.96
25, 50.97, 50.00, 42.82, 41.19, 70.47, 46.08, 57.99
30, 51.73, 50.99, 39.63, 36.64, 70.62, 44.55, 57.31
35, 50.50, 49.54, 52.36, 51.30, 70.01, 50.86, 58.65
40, 51.06, 50.12, 39.25, 37.57, 71.43, 43.97, 59.70
45, 49.65, 48.70, 50.43, 51.11, 71.20, 49.50, 65.44
50, 49.98, 49.02, 50.82, 50.83, 70.73, 49.86, 66.75
55, 50.87, 49.91, 53.71, 51.86, 69.51, 51.69, 66.31
60, 50.40, 49.38, 45.90, 45.27, 70.54, 47.53, 65.99
65, 51.21, 50.23, 52.07, 49.63, 68.99, 51.09, 66.35
70, 51.02, 50.05, 46.77, 44.90, 69.64, 48.31, 67.07
75, 51.49, 50.48, 56.03, 52.88, 68.77, 53.06, 68.61
80, 51.77, 50.88, 47.54, 44.16, 68.57, 49.10, 70.52
85, 51.06, 50.13, 38.57, 36.92, 71.67, 43.55, 73.26
90, 52.43, 51.89, 40.98, 36.55, 69.42, 45.75, 72.44
95, 52.62, 51.98, 44.26, 39.33, 68.22, 47.76, 71.84
100, 51.73, 51.16, 34.04, 31.26, 72.99, 40.83, 77.02
