size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 38.18
0.02, 51.18, 51.54, 53.03, 50.71, 69.12, 52.23, 40.33
0.03, 51.18, 51.54, 53.03, 50.71, 69.12, 52.23, 40.70
0.04, 51.32, 51.30, 68.35, 66.00, 73.20, 58.56, 46.40
0.05, 50.38, 50.41, 97.48, 97.53, 97.56, 66.41, 39.32
0.06, 50.38, 50.41, 97.48, 97.53, 97.56, 66.41, 40.68
0.07, 50.38, 50.41, 97.48, 97.53, 97.56, 66.41, 39.19
0.08, 50.38, 50.41, 97.48, 97.53, 97.56, 66.41, 37.94
0.09, 50.38, 50.41, 97.48, 97.53, 97.56, 66.41, 38.26
0.1, 50.38, 50.41, 97.48, 97.53, 97.56, 66.41, 37.57
0.2, 50.19, 50.35, 86.83, 87.08, 88.07, 63.70, 40.98
0.3, 50.47, 50.74, 61.16, 60.40, 71.81, 55.41, 41.62
0.4, 50.38, 50.47, 85.99, 85.85, 86.98, 63.56, 38.99
0.5, 50.05, 50.47, 49.77, 49.67, 70.64, 50.07, 39.20
0.6, 50.61, 51.21, 43.51, 42.17, 70.49, 47.00, 38.32
0.7, 50.33, 50.48, 78.90, 78.73, 81.51, 61.52, 38.08
0.8, 50.00, 50.34, 62.84, 63.06, 73.19, 55.85, 38.56
0.9, 50.61, 51.21, 43.51, 42.17, 70.49, 47.00, 38.73
1, 51.88, 51.75, 67.79, 64.29, 71.91, 58.64, 38.84
5, 50.05, 50.87, 27.17, 26.69, 77.56, 35.38, 39.12
10, 50.80, 53.57, 18.21, 16.05, 83.35, 27.14, 39.65
15, 52.40, 53.61, 41.64, 36.66, 68.91, 46.82, 40.20
20, 50.14, 51.02, 28.10, 27.45, 76.96, 36.20, 41.79
25, 50.42, 51.46, 29.69, 28.49, 75.86, 37.61, 41.44
30, 49.72, 50.25, 27.73, 27.92, 77.47, 35.69, 42.87
35, 50.42, 51.46, 29.69, 28.49, 75.86, 37.61, 45.37
40, 50.85, 51.53, 42.39, 40.55, 70.45, 46.47, 50.07
45, 50.09, 50.72, 36.13, 35.71, 73.17, 42.15, 42.93
50, 51.55, 52.83, 36.60, 33.24, 71.58, 43.19, 42.84
55, 51.41, 53.48, 28.01, 24.79, 76.14, 36.72, 45.46
60, 51.55, 54.30, 24.74, 21.18, 78.18, 33.95, 46.49
65, 51.41, 53.48, 28.01, 24.79, 76.14, 36.72, 48.07
70, 52.40, 55.70, 27.36, 22.13, 75.94, 36.65, 48.27
75, 51.08, 52.84, 27.82, 25.26, 76.47, 36.41, 48.66
80, 51.41, 52.95, 32.68, 29.53, 73.51, 40.37, 50.05
85, 51.41, 52.95, 32.68, 29.53, 73.51, 40.37, 50.33
90, 51.41, 52.95, 32.68, 29.53, 73.51, 40.37, 50.79
95, 51.41, 52.95, 32.68, 29.53, 73.51, 40.37, 50.26
100, 51.74, 53.60, 31.93, 28.11, 73.64, 39.98, 51.39
