size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.06, 49.06, 100.00, 100.00, 100.00, 65.78, 2.63
0.02, 49.06, 48.53, 54.98, 56.43, 72.19, 51.50, 4.01
0.03, 49.06, 48.59, 33.11, 34.37, 75.20, 39.34, 8.25
0.04, 49.06, 49.01, 61.76, 62.69, 73.44, 54.60, 11.49
0.05, 49.06, 48.69, 65.08, 66.26, 74.90, 55.66, 11.09
0.06, 49.06, 48.72, 49.75, 51.03, 71.62, 49.18, 14.85
0.07, 49.06, 49.16, 68.37, 69.09, 75.99, 57.15, 18.20
0.08, 49.06, 49.38, 82.20, 82.55, 84.45, 61.65, 16.72
0.09, 49.06, 49.44, 77.29, 77.69, 80.94, 60.26, 20.31
0.1, 49.06, 49.27, 61.66, 62.34, 73.19, 54.73, 20.51
0.2, 49.06, 49.44, 77.29, 77.69, 80.94, 60.26, 24.72
0.3, 49.06, 49.52, 56.94, 57.42, 71.77, 52.92, 29.88
0.4, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.96
0.5, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 31.03
0.6, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.62
0.7, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.08
0.8, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.49
0.9, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 31.10
1, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.39
5, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 34.15
10, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 31.46
15, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.50
20, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.17
25, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.91
30, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 33.01
35, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.93
40, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.05
45, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.09
50, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.96
55, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 32.93
60, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 31.87
65, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.17
70, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.11
75, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 39.20
80, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.87
85, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 33.11
90, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.93
95, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 29.96
100, 49.06, 49.65, 46.76, 47.11, 71.09, 48.11, 30.95
