size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.30
0.02, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1.55
0.03, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1.62
0.04, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 1.77
0.05, 51.11, 51.88, 63.96, 62.22, 71.90, 57.24, 5.42
0.06, 51.11, 51.88, 63.96, 62.22, 71.90, 57.24, 5.35
0.07, 51.11, 50.36, 58.59, 58.24, 71.46, 54.11, 8.81
0.08, 51.11, 50.36, 58.59, 58.24, 71.46, 54.11, 10.65
0.09, 51.11, 50.15, 94.63, 94.59, 94.75, 65.51, 11.38
0.1, 51.11, 50.15, 94.63, 94.59, 94.75, 65.51, 11.68
0.2, 51.11, 50.15, 94.63, 94.59, 94.75, 65.51, 12.74
0.3, 51.11, 50.15, 94.63, 94.59, 94.75, 65.51, 18.56
0.4, 51.11, 50.15, 94.63, 94.59, 94.75, 65.51, 19.64
0.5, 51.11, 50.12, 93.57, 93.54, 93.76, 65.23, 24.00
0.6, 51.11, 50.12, 93.57, 93.54, 93.76, 65.23, 25.28
0.7, 51.11, 50.12, 93.57, 93.54, 93.76, 65.23, 28.96
0.8, 51.11, 50.12, 93.57, 93.54, 93.76, 65.23, 29.93
0.9, 51.11, 50.12, 93.57, 93.54, 93.76, 65.23, 34.33
1, 51.11, 50.12, 93.57, 93.54, 93.76, 65.23, 36.87
5, 51.11, 50.19, 93.92, 93.88, 94.07, 65.37, 297.45
10, 51.11, 51.13, 69.65, 68.68, 75.09, 58.92, 388.77
15, 51.11, 50.90, 97.53, 97.45, 97.48, 66.84, 462.74
20, 51.11, 52.53, 39.38, 37.00, 71.01, 44.97, 541.25
25, 51.11, 50.97, 97.49, 97.39, 97.42, 66.89, 613.60
30, 51.11, 53.11, 40.66, 37.70, 70.30, 46.01, 704.07
35, 51.11, 51.14, 98.59, 98.53, 98.54, 67.30, 776.92
40, 51.11, 50.87, 68.37, 67.61, 74.65, 58.29, 911.48
45, 51.11, 50.55, 92.51, 92.36, 92.66, 65.33, 964.67
50, 51.11, 51.58, 35.24, 33.81, 73.05, 41.83, 1091.04
55, 51.11, 50.72, 94.01, 93.84, 94.03, 65.85, 1171.06
60, 51.11, 52.05, 36.96, 35.07, 72.14, 43.18, 1305.15
65, 51.11, 50.74, 94.18, 94.02, 94.20, 65.90, 1386.02
70, 51.11, 54.36, 19.78, 17.15, 82.03, 28.97, 1454.29
75, 51.11, 50.70, 93.79, 93.62, 93.83, 65.78, 1528.16
80, 51.11, 55.25, 20.62, 17.38, 81.26, 29.99, 1601.12
85, 51.11, 51.01, 98.19, 98.12, 98.14, 67.09, 1666.70
90, 51.11, 55.18, 20.66, 17.46, 81.24, 30.02, 1922.84
95, 51.11, 50.98, 98.24, 98.17, 98.18, 67.08, 1914.73
100, 51.11, 55.18, 21.10, 17.84, 80.89, 30.49, 1851.38
