size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.11, 48.91, 65.42, 66.84, 75.25, 55.93, 263.20
0.02, 48.97, 48.74, 62.01, 63.79, 74.25, 54.53, 234.05
0.03, 49.28, 49.05, 66.72, 67.79, 75.52, 56.49, 237.12
0.04, 49.10, 48.86, 62.97, 64.46, 74.34, 54.98, 235.12
0.05, 49.11, 48.90, 64.64, 66.08, 74.95, 55.63, 232.98
0.06, 50.45, 49.84, 33.67, 33.14, 74.15, 40.14, 246.99
0.07, 50.45, 49.84, 33.67, 33.14, 74.15, 40.14, 235.06
0.08, 50.19, 49.58, 42.92, 42.69, 71.28, 45.96, 256.64
0.09, 49.21, 48.90, 60.68, 62.02, 73.43, 54.11, 254.37
0.1, 49.26, 48.97, 62.02, 63.21, 73.75, 54.68, 234.20
0.2, 49.39, 49.00, 57.53, 58.57, 72.34, 52.87, 230.92
0.3, 50.13, 49.50, 41.89, 41.80, 71.59, 45.33, 226.10
0.4, 50.13, 49.50, 41.89, 41.80, 71.59, 45.33, 269.76
0.5, 50.52, 49.97, 53.45, 52.35, 70.06, 51.60, 262.41
0.6, 50.47, 49.92, 54.61, 53.59, 70.23, 52.11, 243.37
0.7, 50.52, 49.97, 53.45, 52.35, 70.06, 51.60, 238.20
0.8, 50.52, 49.97, 53.45, 52.35, 70.06, 51.60, 256.91
0.9, 50.53, 49.98, 40.53, 39.68, 71.49, 44.71, 230.32
1, 50.53, 49.98, 40.53, 39.68, 71.49, 44.71, 233.21
5, 49.55, 48.92, 46.19, 47.17, 71.56, 47.47, 236.97
10, 49.08, 48.50, 48.01, 49.87, 72.04, 48.20, 239.42
15, 48.91, 48.28, 46.69, 48.93, 72.36, 47.42, 239.97
20, 49.92, 49.28, 43.93, 44.23, 71.41, 46.40, 243.12
25, 48.84, 48.42, 53.29, 55.51, 72.55, 50.69, 244.32
30, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 245.22
35, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 246.27
40, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 249.91
45, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 254.04
50, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 269.76
55, 50.50, 49.94, 44.32, 43.45, 70.63, 46.91, 253.58
60, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 279.36
65, 50.50, 49.94, 44.32, 43.45, 70.63, 46.91, 265.20
70, 50.50, 49.94, 44.32, 43.45, 70.63, 46.91, 295.40
75, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 267.24
80, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 279.90
85, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 269.04
90, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 282.84
95, 50.55, 0.00, 0.00, 0.00, 100.00, 0.00, 277.93
100, 50.50, 49.94, 44.32, 43.45, 70.63, 46.91, 295.38
