size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 46.81
0.02, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 46.50
0.03, 49.76, 49.18, 37.23, 37.89, 73.32, 42.33, 45.58
0.04, 50.00, 49.80, 93.45, 92.80, 93.03, 64.93, 45.07
0.05, 50.47, 50.05, 92.12, 90.55, 90.89, 64.82, 52.42
0.06, 50.00, 49.80, 94.97, 94.29, 94.43, 65.29, 46.82
0.07, 49.86, 49.73, 97.15, 96.73, 96.77, 65.74, 46.78
0.08, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 45.99
0.09, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 45.97
0.1, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 47.05
0.2, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 49.58
0.3, 49.86, 49.73, 97.91, 97.47, 97.50, 65.92, 48.32
0.4, 49.58, 49.59, 97.91, 98.04, 98.06, 65.79, 47.53
0.5, 50.90, 50.35, 75.40, 73.25, 77.27, 60.33, 46.91
0.6, 49.48, 49.21, 56.32, 57.25, 72.01, 52.47, 48.76
0.7, 49.48, 49.39, 72.46, 73.15, 78.16, 58.69, 49.66
0.8, 49.01, 49.15, 79.87, 81.38, 83.84, 60.81, 47.68
0.9, 49.58, 49.51, 81.01, 81.38, 83.57, 61.41, 51.39
1, 49.39, 49.40, 81.77, 82.51, 84.50, 61.54, 47.66
5, 50.80, 50.28, 77.11, 75.12, 78.53, 60.82, 50.83
10, 49.43, 48.57, 32.29, 33.68, 75.62, 38.74, 52.76
15, 50.28, 49.86, 32.76, 32.46, 74.66, 39.49, 54.90
20, 50.24, 49.81, 37.04, 36.76, 72.91, 42.43, 56.13
25, 50.90, 50.51, 52.23, 50.42, 69.46, 51.30, 81.48
30, 50.38, 50.00, 44.92, 44.25, 70.65, 47.27, 74.07
35, 50.71, 50.29, 58.12, 56.59, 70.41, 53.87, 84.49
40, 51.46, 51.64, 34.47, 31.81, 72.84, 41.30, 82.17
45, 50.57, 50.22, 44.25, 43.22, 70.54, 47.00, 82.17
50, 51.51, 51.67, 35.23, 32.46, 72.45, 41.85, 62.24
55, 51.74, 52.01, 35.71, 32.46, 72.02, 42.29, 64.51
60, 51.37, 51.60, 32.19, 29.75, 74.04, 39.60, 75.08
65, 52.83, 53.40, 38.75, 33.30, 69.72, 44.86, 70.10
70, 52.97, 57.49, 20.04, 14.59, 81.28, 29.68, 70.14
75, 52.87, 55.56, 25.17, 19.83, 77.42, 34.60, 105.35
80, 52.40, 56.96, 16.71, 12.44, 84.21, 25.81, 94.41
85, 51.70, 53.40, 20.89, 17.96, 81.12, 29.99, 72.42
90, 51.04, 51.18, 28.87, 27.13, 76.13, 36.87, 91.83
95, 51.13, 51.36, 28.68, 26.75, 76.17, 36.76, 75.96
100, 51.74, 53.30, 22.22, 19.18, 80.11, 31.33, 86.96
