size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.17
0.02, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.21
0.03, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.26
0.04, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 0.33
0.05, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.34
0.06, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.54
0.07, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.52
0.08, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.70
0.09, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 1.65
0.1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 4.71
0.2, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 13.63
0.3, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 14.76
0.4, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 15.43
0.5, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 15.48
0.6, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 15.60
0.7, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.29
0.8, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 20.24
0.9, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.14
1, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.88
5, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.95
10, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.11
15, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.05
20, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.13
25, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.62
30, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.87
35, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.90
40, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.88
45, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.86
50, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.87
55, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 20.02
60, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.12
65, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.96
70, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.96
75, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.20
80, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.09
85, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.87
90, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 18.91
95, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.26
100, 47.91, 48.12, 97.33, 97.52, 97.55, 64.35, 19.29
