size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 50.69
0.02, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 48.41
0.03, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 61.08
0.04, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 46.70
0.05, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 43.07
0.06, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 41.91
0.07, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 42.47
0.08, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 46.94
0.09, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 47.54
0.1, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 53.48
0.2, 47.81, 47.81, 100.00, 100.00, 100.00, 64.65, 57.33
0.3, 49.79, 47.97, 59.51, 59.12, 71.65, 53.07, 61.61
0.4, 48.56, 47.94, 88.08, 87.64, 88.44, 62.04, 60.76
0.5, 48.37, 46.80, 58.42, 60.83, 73.68, 51.92, 47.63
0.6, 49.08, 47.61, 64.83, 65.34, 74.21, 54.85, 47.38
0.7, 48.89, 47.48, 65.02, 65.88, 74.59, 54.84, 43.68
0.8, 48.66, 47.42, 67.78, 68.86, 76.03, 55.75, 41.46
0.9, 49.13, 47.18, 53.50, 54.87, 71.93, 50.09, 41.39
1, 49.13, 47.18, 53.50, 54.87, 71.93, 50.09, 43.43
5, 49.36, 47.85, 65.81, 65.70, 74.07, 55.36, 47.36
10, 50.64, 47.50, 30.94, 31.32, 75.83, 37.42, 43.44
15, 48.09, 47.10, 69.66, 71.66, 77.82, 56.15, 43.35
20, 50.35, 47.50, 36.55, 37.00, 73.45, 41.26, 44.62
25, 51.72, 48.36, 14.48, 14.17, 86.68, 22.25, 49.88
30, 51.44, 49.02, 39.51, 37.64, 71.24, 43.70, 47.00
35, 50.87, 48.47, 43.84, 42.69, 70.54, 45.99, 44.40
40, 51.63, 49.19, 35.86, 33.94, 72.56, 41.43, 44.94
45, 51.95, 49.62, 32.32, 30.05, 74.06, 39.09, 43.99
50, 51.81, 49.48, 37.34, 34.93, 71.74, 42.51, 44.94
55, 51.15, 48.70, 40.49, 39.08, 71.19, 44.17, 46.22
60, 50.92, 48.96, 62.46, 59.66, 70.48, 54.84, 47.04
65, 52.00, 49.69, 31.43, 29.15, 74.51, 38.46, 47.46
70, 51.15, 48.70, 40.49, 39.08, 71.19, 44.17, 49.41
75, 52.57, 50.75, 26.50, 23.56, 77.18, 34.78, 61.70
80, 51.15, 48.62, 38.13, 36.91, 72.05, 42.69, 51.10
85, 51.34, 48.96, 41.77, 39.89, 70.58, 45.03, 54.12
90, 51.25, 48.90, 43.94, 42.06, 70.08, 46.24, 52.42
95, 52.43, 50.44, 28.28, 25.45, 76.11, 36.19, 55.21
100, 51.34, 48.97, 42.27, 40.34, 70.43, 45.32, 53.88
