size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.55, 48.31, 59.73, 62.36, 74.23, 53.37, 283.59
0.02, 48.89, 48.06, 43.37, 45.72, 72.79, 45.54, 273.62
0.03, 49.07, 48.72, 59.63, 61.24, 73.35, 53.58, 262.51
0.04, 49.14, 48.94, 68.79, 70.02, 76.66, 57.14, 270.95
0.05, 49.28, 48.72, 51.47, 52.85, 71.75, 50.01, 264.11
0.06, 49.27, 48.50, 43.89, 45.48, 72.22, 46.03, 266.39
0.07, 49.38, 48.62, 44.10, 45.47, 72.05, 46.20, 269.87
0.08, 49.44, 48.89, 52.46, 53.50, 71.57, 50.56, 269.76
0.09, 49.46, 48.99, 56.93, 57.84, 72.11, 52.61, 278.92
0.1, 49.27, 48.70, 51.01, 52.43, 71.75, 49.78, 267.51
0.2, 49.17, 48.75, 57.18, 58.64, 72.61, 52.58, 275.03
0.3, 49.97, 49.33, 48.16, 48.27, 70.83, 48.69, 267.24
0.4, 49.78, 49.11, 47.01, 47.53, 71.18, 47.99, 273.90
0.5, 49.83, 49.06, 41.69, 42.24, 72.00, 45.03, 276.18
0.6, 49.84, 49.24, 50.96, 51.26, 70.94, 50.04, 265.08
0.7, 49.90, 49.29, 50.65, 50.84, 70.85, 49.91, 273.00
0.8, 50.53, 49.91, 49.81, 48.77, 69.98, 49.81, 276.20
0.9, 50.01, 49.33, 45.87, 45.95, 71.01, 47.49, 271.64
1, 50.29, 49.63, 44.94, 44.49, 70.79, 47.12, 284.36
5, 49.78, 49.26, 56.61, 56.89, 71.55, 52.63, 297.51
10, 50.08, 49.39, 43.95, 43.94, 71.22, 46.46, 330.13
15, 49.44, 48.74, 45.98, 47.17, 71.72, 47.27, 368.50
20, 49.88, 49.08, 39.81, 40.29, 72.43, 43.91, 377.32
25, 49.82, 48.83, 33.71, 34.46, 74.71, 39.84, 405.62
30, 49.62, 48.53, 33.18, 34.33, 75.13, 39.36, 441.09
35, 49.98, 49.07, 33.86, 34.29, 74.50, 40.02, 453.46
40, 50.22, 49.25, 26.13, 26.27, 78.40, 34.10, 489.51
45, 49.63, 48.63, 35.47, 36.56, 74.16, 40.97, 519.51
50, 49.20, 47.82, 31.34, 33.37, 76.34, 37.82, 564.96
55, 49.23, 48.01, 33.87, 35.79, 75.19, 39.67, 550.76
60, 49.61, 48.32, 29.35, 30.62, 77.00, 36.47, 576.02
65, 49.00, 47.84, 36.21, 38.52, 74.52, 41.17, 597.82
70, 49.72, 48.40, 27.37, 28.47, 78.01, 34.92, 638.27
75, 49.99, 48.88, 27.80, 28.37, 77.57, 35.40, 642.49
80, 49.27, 47.40, 24.78, 26.83, 79.86, 32.50, 699.44
85, 49.10, 47.66, 31.23, 33.46, 76.48, 37.68, 705.19
90, 49.48, 47.76, 24.47, 26.12, 79.92, 32.31, 739.18
95, 49.61, 47.95, 23.82, 25.23, 80.25, 31.78, 770.80
100, 49.92, 48.52, 23.12, 23.93, 80.52, 31.27, 781.70
