size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 38.88
0.02, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 39.10
0.03, 50.52, 50.17, 41.41, 40.51, 71.23, 45.32, 41.52
0.04, 50.14, 49.87, 94.68, 93.73, 93.88, 65.29, 50.26
0.05, 50.14, 49.87, 94.68, 93.73, 93.88, 65.29, 45.37
0.06, 50.14, 49.87, 94.68, 93.73, 93.88, 65.29, 38.87
0.07, 49.86, 49.73, 97.15, 96.73, 96.77, 65.74, 38.27
0.08, 49.86, 49.73, 97.15, 96.73, 96.77, 65.74, 38.33
0.09, 49.86, 49.73, 97.15, 96.73, 96.77, 65.74, 39.23
0.1, 49.86, 49.73, 97.15, 96.73, 96.77, 65.74, 38.76
0.2, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 38.31
0.3, 51.04, 50.39, 86.42, 83.82, 84.91, 63.61, 38.14
0.4, 51.04, 50.39, 86.42, 83.82, 84.91, 63.61, 39.19
0.5, 49.81, 49.66, 84.24, 84.10, 85.56, 62.44, 38.50
0.6, 49.95, 49.56, 47.77, 47.90, 70.87, 48.60, 38.44
0.7, 47.97, 47.83, 53.47, 57.44, 73.92, 50.44, 44.67
0.8, 50.52, 50.09, 83.76, 82.23, 83.81, 62.64, 39.69
0.9, 48.68, 49.00, 84.05, 86.16, 87.62, 61.86, 38.39
1, 50.47, 50.07, 72.84, 71.56, 76.54, 59.29, 38.38
5, 48.21, 47.83, 48.15, 51.73, 73.24, 47.94, 39.11
10, 51.74, 51.45, 49.00, 45.56, 68.38, 50.14, 42.00
15, 49.76, 48.87, 26.59, 27.41, 78.36, 34.39, 41.64
20, 49.81, 49.00, 27.92, 28.62, 77.56, 35.53, 42.53
25, 49.06, 48.53, 43.87, 45.84, 72.46, 46.03, 41.76
30, 49.06, 48.53, 43.87, 45.84, 72.46, 46.03, 45.08
35, 49.06, 48.53, 43.87, 45.84, 72.46, 46.03, 46.87
40, 51.08, 51.09, 33.52, 31.62, 73.61, 40.43, 46.35
45, 51.74, 52.12, 33.90, 30.68, 72.87, 41.03, 43.31
50, 48.92, 48.56, 49.67, 51.82, 72.24, 49.06, 46.03
55, 50.71, 50.72, 23.36, 22.36, 79.83, 31.95, 45.48
60, 50.61, 50.52, 23.17, 22.36, 80.02, 31.73, 48.15
65, 50.61, 50.52, 23.17, 22.36, 80.02, 31.73, 47.76
70, 50.85, 51.06, 22.89, 21.61, 80.08, 31.56, 47.44
75, 50.61, 50.58, 20.70, 19.93, 81.76, 29.34, 48.09
80, 50.94, 51.06, 27.45, 25.91, 77.04, 35.66, 49.74
85, 50.94, 51.06, 27.45, 25.91, 77.04, 35.66, 50.70
90, 50.94, 51.06, 27.54, 26.01, 76.99, 35.73, 52.97
95, 50.94, 51.06, 27.54, 26.01, 76.99, 35.73, 51.95
100, 50.61, 50.59, 20.32, 19.55, 82.04, 28.96, 57.96
