size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 175.44
0.02, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 193.64
0.03, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 174.07
0.04, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 172.97
0.05, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 177.03
0.06, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 177.83
0.07, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 178.01
0.08, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 169.60
0.09, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 170.47
0.1, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 186.81
0.2, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 166.21
0.3, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 174.68
0.4, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 178.11
0.5, 49.89, 49.14, 51.46, 51.64, 70.87, 50.22, 169.79
0.6, 49.63, 49.18, 69.53, 69.66, 76.03, 57.56, 169.60
0.7, 48.66, 48.70, 79.99, 81.71, 84.13, 60.49, 185.27
0.8, 49.60, 48.99, 57.32, 57.88, 71.91, 52.78, 171.28
0.9, 49.74, 48.29, 29.68, 30.81, 76.77, 36.72, 170.77
1, 49.85, 48.19, 25.10, 26.16, 79.34, 32.97, 173.76
5, 50.42, 49.54, 38.21, 37.74, 72.40, 43.10, 182.75
10, 51.28, 51.07, 24.69, 22.94, 78.72, 33.25, 208.43
15, 51.66, 52.35, 20.01, 17.65, 81.92, 28.91, 211.68
20, 50.88, 50.11, 48.38, 46.70, 69.61, 49.18, 219.62
25, 50.30, 49.31, 34.15, 34.04, 74.13, 40.31, 237.30
30, 49.91, 49.15, 50.18, 50.34, 70.83, 49.61, 249.89
35, 50.38, 49.56, 44.51, 43.92, 70.77, 46.85, 257.80
40, 49.93, 49.24, 55.71, 55.68, 71.15, 52.23, 276.49
45, 50.17, 49.34, 45.52, 45.32, 70.87, 47.30, 279.98
50, 50.03, 49.25, 49.28, 49.23, 70.69, 49.21, 312.54
55, 50.23, 49.42, 46.31, 45.96, 70.68, 47.76, 314.13
60, 49.90, 49.11, 49.11, 49.34, 70.88, 49.06, 322.77
65, 50.01, 49.22, 48.87, 48.89, 70.74, 48.99, 340.91
70, 50.02, 49.23, 49.03, 49.02, 70.72, 49.08, 347.36
75, 49.86, 49.09, 49.88, 50.16, 70.91, 49.43, 383.50
80, 50.15, 49.41, 52.06, 51.69, 70.50, 50.65, 383.31
85, 50.23, 49.47, 51.13, 50.63, 70.37, 50.24, 376.26
90, 50.03, 49.27, 50.91, 50.82, 70.65, 50.03, 416.39
95, 50.07, 49.32, 51.35, 51.16, 70.60, 50.26, 416.09
100, 49.89, 49.16, 52.38, 52.54, 70.90, 50.67, 447.96
