size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 44.90
0.02, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 46.64
0.03, 49.67, 46.85, 37.52, 39.16, 73.73, 41.62, 51.17
0.04, 48.91, 48.30, 94.36, 92.90, 93.07, 63.85, 54.30
0.05, 48.15, 47.92, 94.55, 94.54, 94.69, 63.56, 48.47
0.06, 48.20, 47.97, 96.04, 95.81, 95.89, 63.94, 45.69
0.07, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 45.14
0.08, 47.91, 47.90, 99.41, 99.45, 99.46, 64.61, 44.45
0.09, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 45.05
0.1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 44.22
0.2, 48.06, 47.98, 100.00, 99.73, 99.73, 64.80, 44.80
0.3, 48.06, 47.83, 92.57, 92.90, 93.19, 63.02, 44.42
0.4, 48.20, 48.01, 97.92, 97.54, 97.56, 64.39, 45.23
0.5, 49.81, 48.61, 82.87, 80.60, 82.40, 61.23, 45.35
0.6, 50.09, 48.42, 63.56, 62.30, 72.17, 54.92, 45.24
0.7, 49.43, 47.77, 59.41, 59.74, 72.23, 52.91, 58.36
0.8, 48.67, 47.56, 69.60, 70.58, 76.85, 56.46, 47.03
0.9, 49.86, 48.47, 73.56, 71.95, 76.65, 58.39, 48.98
1, 50.76, 49.01, 68.71, 65.76, 72.82, 57.16, 46.78
5, 49.19, 47.58, 59.41, 60.20, 72.61, 52.79, 48.63
10, 49.15, 46.95, 47.23, 49.09, 72.07, 47.04, 50.08
15, 49.29, 47.44, 54.06, 55.10, 71.74, 50.48, 52.58
20, 49.48, 45.96, 30.99, 33.52, 76.72, 36.97, 53.60
25, 48.53, 45.02, 33.56, 37.70, 76.39, 38.41, 54.77
30, 47.77, 44.62, 37.33, 42.62, 75.79, 40.60, 58.74
35, 50.19, 47.71, 41.19, 41.53, 72.00, 44.16, 57.14
40, 49.29, 46.38, 37.43, 39.80, 74.16, 41.38, 59.13
45, 50.62, 48.05, 37.82, 37.61, 72.67, 42.28, 60.47
50, 49.72, 45.81, 27.03, 29.42, 78.68, 33.95, 61.39
55, 49.95, 47.01, 35.05, 36.34, 74.42, 40.11, 64.08
60, 50.52, 47.83, 36.04, 36.16, 73.47, 41.06, 66.89
65, 52.32, 50.28, 44.55, 40.53, 68.68, 47.19, 64.58
70, 51.23, 48.93, 40.69, 39.07, 71.02, 44.38, 64.59
75, 51.80, 49.67, 45.35, 42.26, 69.09, 47.36, 65.36
80, 51.14, 48.71, 37.33, 36.16, 72.35, 42.22, 68.81
85, 50.90, 48.59, 42.67, 41.53, 70.79, 45.39, 72.04
90, 50.47, 48.20, 44.95, 44.44, 70.75, 46.47, 72.10
95, 50.24, 47.95, 45.05, 44.99, 71.02, 46.40, 73.65
100, 52.18, 50.15, 32.38, 29.60, 73.82, 39.30, 73.93
