size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 106.68
0.02, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 102.29
0.03, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 95.88
0.04, 50.32, 50.29, 81.43, 80.97, 83.07, 62.13, 94.02
0.05, 49.94, 50.05, 81.70, 82.00, 84.01, 62.03, 87.48
0.06, 51.51, 53.75, 23.60, 20.42, 79.08, 32.75, 92.79
0.07, 50.30, 50.25, 88.87, 88.49, 89.19, 64.15, 105.23
0.08, 50.01, 50.08, 95.90, 96.15, 96.24, 65.76, 92.50
0.09, 49.56, 49.83, 85.17, 86.25, 87.52, 62.83, 93.09
0.1, 49.56, 49.83, 85.17, 86.25, 87.52, 62.83, 101.41
0.2, 49.74, 49.89, 52.00, 52.53, 71.16, 50.88, 96.35
0.3, 48.89, 49.47, 90.16, 92.61, 93.13, 63.84, 90.53
0.4, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 91.57
0.5, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 96.32
0.6, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 89.05
0.7, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 93.26
0.8, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 95.26
0.9, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 93.55
1, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 99.48
5, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 93.93
10, 50.90, 50.85, 62.38, 60.64, 71.36, 55.98, 96.48
15, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 104.64
20, 52.31, 52.46, 52.23, 47.60, 67.44, 52.29, 104.85
25, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 104.20
30, 50.35, 50.53, 46.79, 46.08, 70.39, 48.54, 109.91
35, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 106.70
40, 51.55, 52.56, 34.73, 31.53, 72.49, 41.78, 109.75
45, 49.81, 49.97, 79.79, 80.34, 82.84, 61.41, 133.57
50, 49.72, 49.87, 52.23, 52.80, 71.20, 50.97, 132.05
55, 49.56, 49.83, 83.97, 85.04, 86.54, 62.50, 113.57
60, 51.08, 51.13, 55.48, 53.34, 69.48, 53.16, 118.77
65, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 133.19
70, 50.84, 50.84, 59.44, 57.81, 70.62, 54.75, 116.64
75, 48.83, 49.41, 85.93, 88.49, 89.60, 62.70, 121.72
80, 50.48, 51.18, 27.07, 25.97, 77.42, 35.37, 119.08
85, 48.87, 49.44, 86.64, 89.12, 90.11, 62.91, 139.98
90, 50.86, 50.90, 56.90, 55.22, 70.05, 53.68, 123.36
95, 50.21, 50.27, 66.21, 65.88, 74.04, 57.10, 124.33
100, 50.55, 50.71, 49.33, 48.23, 69.95, 49.96, 125.62
