size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 89.91
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 105.44
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 90.34
0.04, 50.81, 50.81, 95.62, 95.35, 95.45, 66.31, 88.94
0.05, 49.10, 49.90, 81.07, 83.83, 85.94, 61.73, 87.58
0.06, 49.12, 49.91, 76.74, 79.32, 82.66, 60.44, 89.13
0.07, 50.18, 51.63, 28.66, 27.65, 76.51, 36.81, 88.90
0.08, 49.82, 50.93, 30.43, 30.21, 75.85, 38.05, 87.98
0.09, 48.74, 49.65, 72.67, 75.90, 80.67, 58.95, 89.70
0.1, 51.08, 50.93, 98.45, 97.72, 97.73, 67.08, 88.67
0.2, 49.06, 49.86, 73.42, 76.04, 80.55, 59.34, 88.51
0.3, 49.78, 50.29, 89.30, 90.93, 91.56, 64.29, 90.55
0.4, 49.60, 50.18, 91.91, 93.99, 94.33, 64.87, 93.22
0.5, 49.78, 50.29, 89.30, 90.93, 91.56, 64.29, 88.27
0.6, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 89.49
0.7, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 91.76
0.8, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 91.20
0.9, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 90.20
1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 89.48
5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 91.07
10, 51.46, 51.95, 57.76, 55.03, 69.37, 54.65, 170.49
15, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 182.89
20, 50.40, 51.87, 31.36, 29.98, 74.90, 39.04, 171.49
25, 50.27, 50.60, 83.55, 84.01, 85.61, 62.98, 133.65
30, 49.84, 50.57, 50.60, 50.93, 70.96, 50.54, 124.01
35, 51.01, 51.07, 82.09, 81.00, 82.96, 62.92, 108.21
40, 50.52, 51.09, 58.25, 57.45, 71.02, 54.38, 113.96
45, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 113.54
50, 50.40, 51.21, 47.85, 46.97, 70.18, 49.42, 120.30
55, 49.91, 50.49, 66.48, 67.15, 75.06, 57.34, 119.13
60, 50.04, 50.79, 49.89, 49.79, 70.64, 50.28, 121.65
65, 49.46, 50.14, 71.83, 73.58, 78.79, 59.01, 132.72
70, 50.99, 52.71, 33.08, 30.57, 73.57, 40.60, 127.71
75, 49.91, 50.38, 84.25, 85.47, 86.91, 63.01, 125.48
80, 50.56, 52.37, 28.39, 26.61, 76.39, 36.78, 154.25
85, 50.11, 50.51, 83.99, 84.78, 86.28, 63.03, 138.38
90, 50.81, 52.03, 39.10, 37.13, 71.33, 44.60, 162.90
95, 49.87, 50.38, 79.74, 80.91, 83.41, 61.70, 145.57
100, 49.87, 50.77, 39.41, 39.36, 72.26, 44.32, 181.67
