size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 88.65
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 107.66
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 92.26
0.04, 50.57, 50.56, 96.15, 95.93, 96.01, 66.22, 88.55
0.05, 49.14, 49.80, 90.08, 92.63, 93.16, 64.10, 89.56
0.06, 48.47, 48.59, 35.18, 37.97, 75.13, 40.76, 96.50
0.07, 49.54, 50.05, 46.21, 47.06, 71.47, 48.00, 91.23
0.08, 48.87, 49.00, 30.44, 32.32, 76.70, 37.50, 95.34
0.09, 50.35, 50.44, 96.19, 96.43, 96.50, 66.13, 89.77
0.1, 49.90, 50.24, 83.52, 84.40, 86.00, 62.69, 89.37
0.2, 48.78, 49.62, 93.04, 96.38, 96.63, 64.68, 87.79
0.3, 48.98, 49.70, 84.14, 86.89, 88.33, 62.44, 96.63
0.4, 48.83, 49.61, 85.20, 88.29, 89.52, 62.66, 89.33
0.5, 49.34, 49.92, 92.33, 94.53, 94.84, 64.76, 90.44
0.6, 49.34, 49.92, 92.33, 94.53, 94.84, 64.76, 91.89
0.7, 48.13, 49.25, 88.92, 93.49, 94.14, 63.35, 91.09
0.8, 48.13, 49.25, 88.92, 93.49, 94.14, 63.35, 89.92
0.9, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 91.81
1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 92.98
5, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 91.70
10, 49.90, 50.31, 64.02, 64.51, 73.87, 56.30, 96.28
15, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 102.30
20, 50.32, 50.73, 57.02, 56.51, 71.00, 53.64, 99.47
25, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 99.80
30, 50.10, 50.48, 63.31, 63.38, 73.23, 56.12, 111.01
35, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 107.69
40, 50.50, 50.95, 53.57, 52.62, 70.18, 52.17, 114.62
45, 50.26, 50.52, 73.42, 73.37, 78.04, 59.80, 104.86
50, 51.13, 51.81, 46.17, 43.81, 69.40, 48.78, 114.35
55, 50.30, 50.47, 85.56, 85.67, 86.88, 63.44, 115.26
60, 51.26, 51.88, 48.29, 45.71, 69.01, 49.97, 116.58
65, 50.75, 50.78, 81.13, 80.24, 82.43, 62.41, 115.61
70, 51.29, 51.62, 56.31, 53.84, 69.34, 53.82, 115.60
75, 50.23, 50.42, 87.37, 87.66, 88.56, 63.90, 122.94
80, 51.26, 52.23, 40.94, 38.20, 70.34, 45.85, 126.08
85, 50.26, 50.43, 87.33, 87.57, 88.48, 63.90, 126.93
90, 51.40, 51.82, 53.66, 50.90, 68.84, 52.67, 127.18
95, 49.92, 50.24, 87.90, 88.83, 89.65, 63.89, 129.38
100, 50.35, 50.84, 51.13, 50.45, 70.24, 50.93, 131.21
