size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 39.52
0.02, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 39.20
0.03, 50.28, 47.80, 40.89, 41.07, 71.98, 44.03, 42.24
0.04, 48.48, 48.09, 94.85, 94.17, 94.31, 63.78, 48.73
0.05, 48.48, 48.09, 94.85, 94.17, 94.31, 63.78, 42.06
0.06, 48.06, 47.92, 97.13, 97.09, 97.13, 64.14, 39.36
0.07, 48.06, 47.92, 97.13, 97.09, 97.13, 64.14, 38.79
0.08, 48.06, 47.92, 97.13, 97.09, 97.13, 64.14, 41.05
0.09, 48.06, 47.92, 97.13, 97.09, 97.13, 64.14, 39.06
0.1, 48.06, 47.92, 97.13, 97.09, 97.13, 64.14, 39.36
0.2, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 39.71
0.3, 49.10, 47.50, 59.21, 60.20, 72.72, 52.66, 39.38
0.4, 48.81, 47.59, 67.33, 68.21, 75.64, 55.71, 48.26
0.5, 52.47, 50.36, 54.95, 49.82, 67.17, 52.51, 41.97
0.6, 49.43, 47.31, 48.71, 49.91, 71.56, 47.95, 46.75
0.7, 47.34, 46.98, 76.93, 79.87, 83.14, 58.29, 40.35
0.8, 48.86, 47.08, 54.26, 56.10, 72.39, 50.36, 38.96
0.9, 49.29, 46.74, 41.88, 43.90, 72.83, 44.13, 39.02
1, 47.39, 47.02, 77.23, 80.05, 83.23, 58.40, 39.31
5, 49.38, 47.78, 60.69, 61.02, 72.58, 53.42, 41.03
10, 50.47, 47.07, 27.03, 27.96, 78.14, 34.29, 40.52
15, 48.06, 45.70, 44.75, 48.91, 73.78, 45.17, 41.85
20, 50.14, 48.21, 54.65, 54.01, 70.52, 51.18, 42.70
25, 50.47, 47.19, 28.32, 29.14, 77.38, 35.35, 42.45
30, 47.53, 46.56, 64.26, 67.85, 76.69, 53.94, 43.03
35, 50.05, 47.73, 44.85, 45.17, 71.29, 46.20, 52.02
40, 52.94, 51.61, 28.61, 24.68, 75.53, 36.77, 46.85
45, 52.13, 50.07, 35.94, 32.97, 72.05, 41.80, 49.85
50, 47.96, 44.28, 33.37, 38.62, 77.01, 38.01, 47.98
55, 49.05, 46.26, 39.21, 41.89, 73.83, 42.39, 47.91
60, 48.58, 46.15, 43.86, 47.09, 73.27, 44.92, 48.86
65, 52.70, 50.73, 44.55, 39.80, 68.25, 47.39, 47.58
70, 52.70, 50.73, 44.55, 39.80, 68.25, 47.39, 46.87
75, 51.66, 49.45, 40.30, 37.89, 70.71, 44.36, 49.72
80, 52.70, 50.73, 44.55, 39.80, 68.25, 47.39, 48.69
85, 53.04, 51.58, 32.28, 27.87, 73.23, 39.66, 52.58
90, 53.04, 51.58, 32.28, 27.87, 73.23, 39.66, 51.90
95, 52.80, 51.39, 27.43, 23.86, 76.40, 35.72, 52.21
100, 53.23, 52.02, 30.59, 25.96, 74.10, 38.48, 55.86
