size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 1.70
0.02, 49.15, 48.75, 54.46, 55.70, 71.95, 51.39, 4.73
0.03, 49.15, 49.21, 41.02, 41.79, 72.28, 44.69, 7.41
0.04, 49.15, 49.29, 68.83, 69.44, 76.11, 57.40, 11.51
0.05, 49.15, 49.13, 44.33, 45.19, 71.70, 46.55, 13.31
0.06, 49.15, 49.37, 35.98, 36.56, 73.72, 41.58, 16.74
0.07, 49.15, 49.30, 51.41, 52.12, 71.25, 50.28, 16.95
0.08, 49.15, 49.29, 54.98, 55.68, 71.61, 51.93, 17.43
0.09, 49.15, 49.29, 54.98, 55.68, 71.61, 51.93, 17.39
0.1, 49.15, 49.29, 54.98, 55.68, 71.61, 51.93, 18.10
0.2, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.15
0.3, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.27
0.4, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.06
0.5, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.11
0.6, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.19
0.7, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.61
0.8, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.25
0.9, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.18
1, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.21
5, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.96
10, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.34
15, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.34
20, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.25
25, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.30
30, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.13
35, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.24
40, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.31
45, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.28
50, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.28
55, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.25
60, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.27
65, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.39
70, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.25
75, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.07
80, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.08
85, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.89
90, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.14
95, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.22
100, 49.15, 49.47, 48.28, 48.81, 71.11, 48.82, 23.44
