size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.86, 48.35, 59.63, 61.56, 73.61, 53.36, 301.38
0.02, 49.36, 48.32, 43.48, 44.95, 72.21, 45.72, 264.83
0.03, 49.59, 48.86, 54.84, 55.48, 71.54, 51.63, 274.85
0.04, 49.35, 48.89, 67.26, 67.97, 75.44, 56.57, 275.69
0.05, 49.24, 48.38, 48.99, 50.52, 71.79, 48.63, 258.76
0.06, 49.67, 48.44, 37.41, 38.49, 73.48, 42.17, 271.14
0.07, 49.82, 48.63, 37.12, 37.91, 73.42, 42.05, 265.05
0.08, 49.74, 48.71, 42.87, 43.62, 71.88, 45.55, 271.85
0.09, 50.02, 49.21, 52.56, 52.44, 70.71, 50.78, 266.66
0.1, 49.69, 48.64, 42.21, 43.08, 72.08, 45.15, 264.81
0.2, 49.88, 48.90, 43.80, 44.24, 71.52, 46.16, 250.69
0.3, 49.85, 48.77, 40.30, 40.92, 72.37, 44.08, 268.63
0.4, 49.27, 48.26, 44.51, 46.13, 72.16, 46.26, 271.36
0.5, 49.42, 48.28, 40.98, 42.43, 72.68, 44.28, 273.24
0.6, 50.22, 49.27, 43.66, 43.45, 71.15, 46.25, 258.07
0.7, 49.86, 49.07, 52.98, 53.15, 70.96, 50.90, 284.15
0.8, 49.88, 48.98, 47.42, 47.73, 71.02, 48.14, 277.61
0.9, 50.16, 49.28, 48.31, 48.05, 70.57, 48.74, 281.24
1, 50.21, 49.35, 49.24, 48.85, 70.45, 49.24, 276.62
5, 49.70, 49.09, 62.74, 62.89, 73.10, 55.03, 300.92
10, 50.02, 49.08, 44.70, 44.83, 71.19, 46.74, 340.80
15, 49.62, 48.76, 49.00, 49.78, 71.26, 48.83, 356.13
20, 49.54, 48.47, 42.52, 43.68, 72.20, 45.25, 390.87
25, 50.02, 49.09, 45.21, 45.32, 71.11, 47.02, 409.78
30, 49.40, 48.00, 35.49, 37.16, 74.44, 40.76, 420.70
35, 48.81, 47.56, 40.45, 43.12, 73.52, 43.67, 461.36
40, 49.52, 48.22, 36.62, 38.01, 73.90, 41.58, 485.46
45, 49.25, 48.08, 40.96, 42.74, 72.89, 44.19, 510.05
50, 49.80, 48.68, 39.39, 40.13, 72.69, 43.49, 531.31
55, 48.76, 47.45, 39.59, 42.37, 73.79, 43.12, 551.28
60, 49.37, 47.93, 34.89, 36.63, 74.71, 40.33, 571.02
65, 48.30, 46.94, 39.84, 43.53, 74.26, 43.05, 584.80
70, 48.88, 47.11, 32.63, 35.41, 76.11, 38.50, 625.76
75, 49.09, 47.51, 34.11, 36.43, 75.29, 39.66, 652.93
80, 48.57, 46.55, 31.33, 34.76, 76.97, 37.41, 664.70
85, 48.87, 47.14, 33.23, 36.01, 75.86, 38.93, 693.18
90, 48.70, 46.15, 26.18, 29.53, 79.51, 33.36, 724.64
95, 48.80, 45.85, 23.07, 26.33, 81.31, 30.66, 744.12
100, 48.67, 46.29, 27.67, 31.03, 78.70, 34.59, 768.46
