size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.19
0.02, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.23
0.03, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.25
0.04, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 0.34
0.05, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.35
0.06, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.69
0.07, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.53
0.08, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.70
0.09, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.69
0.1, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 5.64
0.2, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 8.74
0.3, 49.62, 50.00, 95.44, 95.44, 95.55, 65.58, 21.64
0.4, 49.62, 50.00, 95.44, 95.44, 95.55, 65.58, 21.22
0.5, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 25.20
0.6, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.44
0.7, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 29.78
0.8, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 32.30
0.9, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 32.14
1, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 25.96
5, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 34.60
10, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.56
15, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 27.38
20, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.31
25, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.84
30, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 31.34
35, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 28.29
40, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.34
45, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.08
50, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.71
55, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.43
60, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 28.21
65, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 25.82
70, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.17
75, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 34.45
80, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 28.90
85, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.25
90, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.11
95, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 26.56
100, 49.62, 50.00, 92.69, 92.69, 92.98, 64.91, 32.49
