size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.68, 48.29, 59.83, 62.13, 73.98, 53.39, 264.42
0.02, 48.58, 48.02, 53.83, 56.50, 72.97, 50.71, 267.14
0.03, 48.80, 48.82, 82.92, 84.27, 85.99, 61.41, 281.69
0.04, 49.21, 48.99, 76.79, 77.53, 80.93, 59.77, 259.63
0.05, 49.04, 48.81, 71.96, 73.18, 78.37, 58.11, 259.17
0.06, 49.98, 49.08, 43.19, 43.44, 71.52, 45.90, 296.42
0.07, 49.50, 48.51, 41.91, 43.13, 72.35, 44.92, 246.70
0.08, 49.64, 48.81, 47.08, 47.88, 71.36, 47.88, 260.64
0.09, 49.39, 48.71, 53.33, 54.44, 71.70, 50.87, 245.08
0.1, 50.42, 49.67, 53.85, 52.90, 70.20, 51.62, 237.69
0.2, 49.71, 48.87, 46.51, 47.18, 71.33, 47.61, 269.40
0.3, 49.29, 48.14, 39.12, 40.85, 73.32, 43.11, 277.99
0.4, 50.43, 49.61, 44.19, 43.52, 70.77, 46.69, 264.97
0.5, 49.92, 48.73, 33.49, 34.16, 74.77, 39.65, 278.47
0.6, 49.94, 49.08, 45.57, 45.83, 71.16, 47.21, 271.67
0.7, 50.09, 49.09, 37.60, 37.80, 72.96, 42.54, 275.75
0.8, 50.06, 49.22, 45.17, 45.19, 71.05, 47.05, 280.17
0.9, 50.09, 49.28, 47.37, 47.27, 70.74, 48.25, 351.69
1, 50.74, 49.95, 37.71, 36.64, 72.26, 42.93, 285.48
5, 49.19, 48.51, 52.45, 53.98, 71.93, 50.36, 303.01
10, 50.21, 49.39, 45.92, 45.62, 70.76, 47.54, 295.08
15, 49.90, 48.96, 41.51, 41.96, 71.98, 44.88, 290.46
20, 50.12, 49.27, 44.66, 44.59, 71.07, 46.80, 290.43
25, 49.61, 48.88, 51.33, 52.05, 71.26, 50.02, 303.82
30, 49.61, 48.53, 38.84, 39.94, 73.05, 43.10, 363.03
35, 49.84, 48.80, 38.38, 39.04, 72.95, 42.92, 411.06
40, 50.03, 48.85, 32.03, 32.51, 75.35, 38.64, 315.73
45, 49.99, 49.12, 44.25, 44.44, 71.30, 46.51, 324.85
50, 50.08, 48.82, 28.97, 29.45, 76.89, 36.32, 341.76
55, 50.39, 49.47, 36.05, 35.70, 73.24, 41.66, 334.64
60, 50.18, 49.03, 30.80, 31.04, 75.84, 37.79, 346.87
65, 49.72, 48.54, 35.48, 36.48, 74.12, 40.95, 371.90
70, 49.90, 48.96, 41.75, 42.20, 71.93, 45.02, 375.23
75, 50.01, 47.81, 16.95, 17.94, 84.97, 24.98, 404.66
80, 49.97, 48.42, 24.95, 25.77, 79.35, 32.89, 469.47
85, 50.43, 49.55, 38.10, 37.61, 72.43, 43.03, 410.52
90, 50.40, 48.70, 14.28, 14.58, 86.95, 22.05, 410.76
95, 49.90, 48.71, 33.68, 34.38, 74.70, 39.78, 460.76
100, 50.09, 48.85, 29.42, 29.87, 76.64, 36.68, 448.94
