size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 132.48
0.02, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 113.10
0.03, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 115.60
0.04, 50.37, 50.26, 97.95, 97.49, 97.51, 66.39, 106.16
0.05, 50.59, 50.41, 90.83, 89.88, 90.35, 64.79, 116.17
0.06, 49.94, 50.05, 89.31, 89.66, 90.29, 64.10, 110.10
0.07, 50.19, 50.17, 96.26, 96.15, 96.22, 65.92, 108.08
0.08, 49.43, 49.79, 98.09, 99.51, 99.53, 66.00, 110.49
0.09, 49.41, 49.77, 98.31, 99.78, 99.79, 66.04, 106.78
0.1, 49.59, 49.85, 86.64, 87.68, 88.70, 63.24, 127.52
0.2, 50.15, 50.15, 99.91, 99.91, 99.91, 66.73, 112.24
0.3, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 110.67
0.4, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 110.91
0.5, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 114.94
0.6, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 114.56
0.7, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 115.83
0.8, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 113.93
0.9, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 120.62
1, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 113.62
5, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 119.05
10, 50.37, 50.33, 77.52, 76.94, 80.16, 60.99, 135.89
15, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 155.69
20, 50.75, 50.71, 63.89, 62.47, 72.16, 56.49, 191.02
25, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 166.77
30, 50.90, 50.69, 76.63, 74.97, 78.53, 60.97, 182.04
35, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 171.42
40, 50.32, 50.33, 71.64, 71.12, 76.56, 59.07, 184.54
45, 50.15, 50.15, 100.00, 100.00, 100.00, 66.75, 206.37
50, 51.28, 51.35, 54.14, 51.59, 69.03, 52.66, 203.31
55, 50.46, 50.31, 97.15, 96.51, 96.55, 66.25, 221.64
60, 51.31, 51.38, 54.05, 51.46, 68.98, 52.63, 223.41
65, 50.10, 50.13, 96.75, 96.82, 96.87, 65.99, 255.55
70, 50.88, 50.97, 53.78, 52.04, 69.60, 52.29, 243.70
75, 49.99, 50.07, 96.66, 96.95, 97.01, 65.92, 254.92
80, 51.46, 51.64, 50.58, 47.65, 68.65, 51.05, 269.10
85, 49.99, 50.07, 95.64, 95.92, 96.02, 65.68, 271.46
90, 50.17, 50.27, 58.41, 58.13, 71.47, 53.99, 275.06
95, 49.63, 49.88, 94.30, 95.30, 95.47, 65.20, 303.96
100, 50.08, 50.21, 53.43, 53.29, 70.77, 51.72, 303.39
