size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.23, 48.25, 45.56, 47.22, 72.07, 46.81, 320.09
0.02, 49.01, 47.54, 36.37, 38.78, 74.52, 41.16, 408.64
0.03, 49.88, 48.97, 46.90, 47.24, 71.07, 47.86, 391.25
0.04, 49.38, 48.78, 60.00, 60.88, 72.84, 53.76, 290.61
0.05, 49.28, 48.61, 55.89, 57.10, 72.15, 51.95, 282.16
0.06, 49.49, 48.76, 54.68, 55.53, 71.68, 51.50, 419.55
0.07, 49.72, 48.89, 50.56, 51.09, 71.09, 49.66, 403.87
0.08, 49.45, 48.38, 42.70, 44.03, 72.26, 45.32, 264.59
0.09, 49.90, 49.03, 48.70, 48.94, 70.90, 48.81, 284.93
0.1, 49.93, 48.94, 43.24, 43.61, 71.57, 45.87, 412.10
0.2, 49.64, 48.43, 38.03, 39.14, 73.29, 42.56, 410.48
0.3, 49.67, 48.48, 38.31, 39.34, 73.17, 42.75, 277.50
0.4, 49.49, 48.11, 35.31, 36.82, 74.43, 40.68, 302.77
0.5, 49.92, 49.03, 47.95, 48.17, 70.92, 48.43, 406.27
0.6, 49.33, 48.48, 49.50, 50.84, 71.66, 48.94, 413.29
0.7, 49.73, 49.04, 57.80, 58.06, 71.78, 53.01, 258.74
0.8, 50.46, 49.59, 48.37, 47.53, 70.17, 48.92, 257.13
0.9, 50.42, 49.51, 44.15, 43.52, 70.80, 46.63, 345.37
1, 49.84, 49.14, 59.13, 59.14, 71.89, 53.63, 411.68
5, 49.47, 48.77, 55.36, 56.21, 71.78, 51.80, 345.53
10, 49.64, 48.82, 50.97, 51.65, 71.21, 49.82, 265.97
15, 49.91, 48.98, 45.81, 46.12, 71.16, 47.29, 352.92
20, 49.93, 49.20, 57.96, 57.84, 71.50, 53.17, 477.69
25, 49.39, 48.40, 44.97, 46.34, 71.94, 46.57, 356.74
30, 49.86, 48.77, 40.27, 40.87, 72.38, 44.06, 332.01
35, 49.31, 48.26, 43.47, 45.05, 72.28, 45.69, 444.64
40, 49.99, 48.83, 36.72, 37.19, 73.40, 41.87, 495.18
45, 50.04, 49.10, 44.68, 44.77, 71.17, 46.73, 328.87
50, 50.09, 48.76, 30.68, 31.16, 76.00, 37.61, 339.16
55, 50.17, 48.55, 23.28, 23.84, 80.34, 31.42, 525.06
60, 49.76, 48.62, 39.31, 40.14, 72.76, 43.43, 453.44
65, 49.93, 48.68, 34.79, 35.44, 74.22, 40.53, 366.60
70, 49.69, 48.50, 38.18, 39.18, 73.19, 42.68, 551.07
75, 49.12, 47.22, 30.02, 32.43, 77.13, 36.66, 502.16
80, 50.11, 48.86, 32.27, 32.65, 75.19, 38.82, 411.69
85, 49.42, 48.27, 40.69, 42.15, 72.76, 44.11, 670.17
90, 50.15, 49.07, 37.97, 38.08, 72.79, 42.76, 512.97
95, 50.01, 48.95, 39.99, 40.31, 72.29, 43.97, 471.86
100, 50.53, 49.35, 24.83, 24.63, 79.10, 33.00, 622.59
