size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 186.84
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 175.46
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 169.87
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 174.30
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 170.90
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 168.38
0.07, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 182.17
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 167.15
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 200.19
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 166.32
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 194.61
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 195.27
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 171.26
0.5, 50.23, 50.81, 45.38, 44.83, 70.66, 47.89, 181.52
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 179.78
0.7, 50.51, 50.51, 100.00, 99.97, 99.97, 67.07, 180.90
0.8, 50.28, 50.73, 53.55, 53.05, 70.51, 52.05, 181.69
0.9, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 169.92
1, 49.92, 50.96, 22.00, 21.60, 80.94, 30.69, 171.88
5, 50.00, 50.97, 25.97, 25.49, 78.29, 34.37, 187.04
10, 49.96, 50.37, 62.49, 62.83, 73.17, 55.73, 190.91
15, 49.73, 50.22, 52.96, 53.57, 71.29, 51.50, 216.46
20, 49.64, 50.12, 57.07, 57.95, 72.12, 53.32, 223.31
25, 49.50, 50.00, 51.90, 52.94, 71.53, 50.88, 243.12
30, 49.81, 50.29, 53.98, 54.44, 71.29, 52.02, 245.40
35, 50.03, 50.56, 47.33, 47.22, 70.74, 48.84, 279.44
40, 50.08, 50.58, 50.16, 50.00, 70.60, 50.32, 278.20
45, 50.00, 50.51, 48.88, 48.86, 70.71, 49.63, 284.33
50, 49.69, 50.18, 50.80, 51.44, 71.18, 50.44, 305.79
55, 49.73, 50.26, 44.71, 45.15, 71.38, 47.27, 324.47
60, 50.01, 50.53, 48.32, 48.26, 70.71, 49.35, 319.72
65, 49.66, 50.17, 46.48, 47.09, 71.29, 48.20, 341.49
70, 49.78, 50.30, 47.46, 47.85, 71.06, 48.79, 357.35
75, 49.69, 50.20, 45.92, 46.46, 71.30, 47.91, 357.46
80, 49.84, 50.36, 46.82, 47.09, 71.03, 48.48, 370.75
85, 49.73, 50.24, 46.61, 47.09, 71.19, 48.31, 379.53
90, 49.93, 50.44, 48.61, 48.72, 70.81, 49.46, 405.66
95, 49.38, 49.86, 43.22, 44.34, 72.04, 46.25, 401.14
100, 49.37, 49.84, 41.70, 42.81, 72.33, 45.36, 435.87
