size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.80, 50.69, 91.90, 91.08, 91.44, 65.29, 175.01
0.02, 50.77, 50.68, 91.13, 90.35, 90.78, 65.09, 182.60
0.03, 50.77, 50.68, 91.13, 90.35, 90.78, 65.09, 210.96
0.04, 50.80, 50.69, 91.90, 91.08, 91.44, 65.29, 154.79
0.05, 50.80, 50.69, 91.90, 91.08, 91.44, 65.29, 163.70
0.06, 50.80, 50.69, 91.90, 91.08, 91.44, 65.29, 166.61
0.07, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 155.31
0.08, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 147.48
0.09, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 158.30
0.1, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 192.45
0.2, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 205.70
0.3, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 203.85
0.4, 49.94, 50.43, 46.27, 46.32, 70.94, 48.21, 234.43
0.5, 49.94, 50.43, 46.27, 46.32, 70.94, 48.21, 174.12
0.6, 49.94, 50.43, 46.27, 46.32, 70.94, 48.21, 175.06
0.7, 49.94, 50.43, 46.27, 46.32, 70.94, 48.21, 163.16
0.8, 49.94, 50.43, 46.27, 46.32, 70.94, 48.21, 169.73
0.9, 49.54, 0.00, 0.00, 0.00, 100.00, 0.00, 168.61
1, 49.54, 0.00, 0.00, 0.00, 100.00, 0.00, 171.04
5, 51.56, 51.76, 59.09, 56.11, 69.44, 55.13, 166.92
10, 50.86, 51.10, 61.00, 59.46, 71.11, 55.57, 162.97
15, 49.26, 49.72, 50.04, 51.54, 71.78, 49.83, 155.82
20, 50.66, 51.00, 56.97, 55.76, 70.43, 53.77, 160.38
25, 50.76, 51.06, 58.19, 56.81, 70.54, 54.34, 170.46
30, 50.66, 51.00, 56.97, 55.76, 70.43, 53.77, 178.14
35, 50.29, 50.69, 54.79, 54.30, 70.66, 52.61, 207.23
40, 50.50, 54.77, 10.96, 9.22, 89.51, 18.24, 240.86
45, 50.50, 54.77, 10.96, 9.22, 89.51, 18.24, 176.68
50, 50.50, 54.77, 10.96, 9.22, 89.51, 18.24, 181.59
55, 50.50, 54.77, 10.96, 9.22, 89.51, 18.24, 199.86
60, 50.50, 54.77, 10.96, 9.22, 89.51, 18.24, 187.61
65, 51.01, 57.51, 11.18, 8.41, 89.22, 18.69, 211.06
70, 51.16, 58.53, 11.02, 7.95, 89.34, 18.52, 206.48
75, 51.01, 57.51, 11.18, 8.41, 89.22, 18.69, 205.16
80, 51.01, 57.51, 11.18, 8.41, 89.22, 18.69, 276.63
85, 51.01, 57.51, 11.18, 8.41, 89.22, 18.69, 197.32
90, 51.01, 57.51, 11.18, 8.41, 89.22, 18.69, 209.22
95, 51.01, 57.51, 11.18, 8.41, 89.22, 18.69, 274.67
100, 51.16, 58.53, 11.02, 7.95, 89.34, 18.52, 232.00
