size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.40, 48.42, 57.32, 58.13, 72.12, 52.45, 293.50
0.02, 49.90, 48.48, 43.09, 43.61, 71.70, 45.58, 286.80
0.03, 49.56, 48.77, 67.59, 67.62, 74.98, 56.61, 270.56
0.04, 49.14, 48.72, 81.03, 81.22, 83.41, 60.80, 273.94
0.05, 49.01, 48.23, 61.96, 63.33, 73.87, 54.19, 268.43
0.06, 49.87, 48.60, 48.05, 48.39, 71.00, 48.28, 280.23
0.07, 49.55, 48.52, 56.20, 56.79, 71.72, 52.03, 258.83
0.08, 49.55, 48.76, 67.49, 67.54, 74.96, 56.57, 281.35
0.09, 49.16, 48.37, 62.77, 63.81, 73.88, 54.59, 264.05
0.1, 49.50, 48.38, 52.84, 53.69, 71.46, 50.46, 261.42
0.2, 50.67, 49.41, 47.77, 46.58, 69.98, 48.53, 264.16
0.3, 50.11, 48.69, 42.33, 42.48, 71.63, 45.24, 263.54
0.4, 49.82, 48.51, 46.64, 47.15, 71.20, 47.51, 279.62
0.5, 50.07, 48.69, 43.97, 44.12, 71.32, 46.16, 261.75
0.6, 49.89, 48.51, 44.51, 45.00, 71.44, 46.37, 275.70
0.7, 49.75, 48.59, 52.09, 52.48, 71.06, 50.23, 274.76
0.8, 49.66, 48.37, 47.44, 48.22, 71.33, 47.85, 271.78
0.9, 49.74, 48.43, 46.87, 47.54, 71.29, 47.59, 282.68
1, 50.36, 49.08, 47.18, 46.60, 70.44, 48.06, 278.30
5, 49.46, 48.63, 64.05, 64.43, 73.78, 55.24, 314.17
10, 50.57, 49.26, 44.54, 43.68, 70.60, 46.73, 337.99
15, 49.76, 48.49, 48.37, 48.92, 71.13, 48.38, 362.38
20, 49.85, 48.35, 41.17, 41.88, 72.21, 44.43, 387.38
25, 50.31, 48.90, 41.62, 41.41, 71.58, 44.92, 421.79
30, 50.11, 48.36, 33.70, 34.27, 74.63, 39.67, 452.11
35, 49.70, 47.97, 36.84, 38.05, 73.74, 41.62, 464.02
40, 49.92, 48.26, 36.86, 37.64, 73.51, 41.75, 487.69
45, 49.22, 47.68, 42.18, 44.08, 72.71, 44.71, 507.94
50, 49.98, 48.32, 36.61, 37.29, 73.55, 41.61, 524.26
55, 49.51, 47.85, 38.98, 40.45, 73.21, 42.91, 549.51
60, 49.20, 46.99, 32.34, 34.75, 76.06, 38.27, 552.60
65, 49.21, 47.45, 38.43, 40.53, 73.71, 42.42, 584.56
70, 49.30, 47.16, 32.70, 34.88, 75.80, 38.57, 593.79
75, 49.29, 46.93, 30.25, 32.58, 76.98, 36.74, 630.75
80, 48.75, 46.34, 32.13, 35.43, 76.56, 37.90, 654.64
85, 48.80, 46.49, 32.98, 36.14, 76.15, 38.54, 663.74
90, 48.68, 45.95, 29.58, 33.13, 77.83, 35.94, 702.03
95, 49.13, 46.57, 29.10, 31.79, 77.71, 35.77, 721.46
100, 48.73, 46.05, 29.79, 33.24, 77.68, 36.13, 762.41
