size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 169.10
0.02, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 186.08
0.03, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 178.23
0.04, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 203.39
0.05, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 184.96
0.06, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 174.01
0.07, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 177.67
0.08, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 180.51
0.09, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 182.59
0.1, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 178.76
0.2, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 170.83
0.3, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 173.83
0.4, 49.71, 49.00, 60.17, 60.37, 72.33, 53.97, 176.32
0.5, 49.99, 49.16, 55.31, 55.13, 70.97, 52.01, 186.81
0.6, 49.10, 49.09, 99.95, 99.92, 99.92, 65.79, 195.60
0.7, 50.22, 49.26, 47.50, 47.16, 70.57, 48.32, 173.58
0.8, 50.95, 50.43, 3.20, 3.03, 96.85, 6.00, 179.02
0.9, 50.92, 0.00, 0.00, 0.00, 100.00, 0.00, 186.90
1, 50.92, 0.00, 0.00, 0.00, 100.00, 0.00, 191.91
5, 49.42, 47.89, 34.80, 36.49, 74.72, 40.26, 202.58
10, 49.23, 48.95, 80.28, 80.70, 83.08, 60.77, 198.40
15, 49.66, 45.96, 14.59, 16.54, 87.00, 22.11, 213.80
20, 50.61, 49.65, 44.33, 43.34, 70.55, 46.79, 223.13
25, 50.23, 49.33, 51.05, 50.55, 70.37, 50.12, 237.21
30, 49.90, 49.21, 65.06, 64.72, 73.55, 55.99, 251.79
35, 49.83, 49.08, 58.86, 58.87, 71.82, 53.48, 263.44
40, 49.99, 49.36, 72.47, 71.67, 76.78, 58.67, 271.89
45, 50.02, 49.38, 72.58, 71.72, 76.79, 58.72, 298.18
50, 49.56, 48.94, 63.53, 63.90, 73.57, 55.24, 306.37
55, 49.67, 48.86, 54.41, 54.90, 71.36, 51.44, 313.21
60, 49.63, 48.94, 60.56, 60.90, 72.56, 54.08, 332.32
65, 50.06, 49.29, 60.75, 60.24, 71.90, 54.37, 334.10
70, 50.13, 49.38, 63.73, 62.98, 72.68, 55.59, 342.93
75, 49.00, 49.04, 99.54, 99.71, 99.71, 65.66, 371.18
80, 49.10, 49.09, 99.95, 99.92, 99.92, 65.79, 366.08
85, 49.15, 49.08, 96.18, 96.18, 96.26, 64.95, 385.03
90, 49.08, 49.08, 100.00, 100.00, 100.00, 65.80, 387.85
95, 48.87, 48.96, 98.50, 98.97, 98.98, 65.36, 402.13
100, 49.03, 49.04, 98.52, 98.68, 98.69, 65.44, 427.23
