size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 1.73
0.02, 49.38, 48.56, 54.32, 55.75, 72.07, 51.23, 4.73
0.03, 49.38, 48.69, 40.69, 41.96, 72.65, 44.29, 7.37
0.04, 49.38, 49.32, 82.78, 83.16, 84.93, 61.76, 12.05
0.05, 49.38, 49.10, 63.94, 64.77, 74.13, 55.50, 11.93
0.06, 49.38, 49.10, 63.94, 64.77, 74.13, 55.50, 12.39
0.07, 49.38, 48.97, 64.53, 65.46, 74.46, 55.63, 19.08
0.08, 49.38, 49.00, 65.49, 66.39, 74.82, 56.01, 19.44
0.09, 49.38, 49.00, 65.49, 66.39, 74.82, 56.01, 19.92
0.1, 49.38, 48.97, 64.53, 65.46, 74.46, 55.63, 20.43
0.2, 49.38, 49.12, 74.01, 74.68, 79.07, 59.00, 25.62
0.3, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.94
0.4, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.92
0.5, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.89
0.6, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.87
0.7, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.70
0.8, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.93
0.9, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.74
1, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.95
5, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.83
10, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.95
15, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.69
20, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 26.21
25, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.73
30, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.90
35, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.80
40, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.76
45, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.69
50, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 26.80
55, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 26.44
60, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.74
65, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.81
70, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.83
75, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.68
80, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.59
85, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.86
90, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.88
95, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.78
100, 49.38, 48.80, 55.17, 56.35, 72.01, 51.74, 25.69
