size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 167.87
0.02, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 175.76
0.03, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 175.84
0.04, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 166.36
0.05, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 169.76
0.06, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 177.00
0.07, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 174.99
0.08, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 184.42
0.09, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 164.44
0.1, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 163.55
0.2, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 178.38
0.3, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 168.46
0.4, 50.86, 50.74, 71.79, 70.23, 75.68, 59.41, 167.57
0.5, 50.49, 50.69, 50.01, 49.03, 70.02, 50.30, 176.59
0.6, 50.06, 50.16, 80.62, 80.74, 83.03, 61.79, 175.32
0.7, 50.66, 50.64, 67.29, 66.09, 73.75, 57.74, 198.72
0.8, 50.14, 50.48, 35.22, 34.82, 73.55, 41.44, 175.16
0.9, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 174.52
1, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 193.26
5, 49.85, 51.30, 1.57, 1.50, 98.44, 3.05, 198.27
10, 49.70, 49.83, 32.20, 32.67, 75.26, 39.08, 204.08
15, 49.46, 48.14, 8.96, 9.73, 91.56, 15.08, 217.43
20, 49.55, 49.39, 20.42, 21.09, 82.33, 28.85, 244.52
25, 49.61, 49.60, 24.98, 25.58, 79.26, 33.18, 240.47
30, 49.71, 49.89, 41.99, 42.50, 71.92, 45.55, 252.89
35, 49.79, 49.98, 30.90, 31.17, 75.80, 38.14, 255.61
40, 49.85, 50.04, 46.71, 46.99, 71.05, 48.27, 280.97
45, 49.73, 49.91, 46.63, 47.15, 71.22, 48.17, 283.69
50, 49.82, 50.01, 50.15, 50.51, 70.97, 50.03, 295.53
55, 49.85, 50.04, 45.37, 45.65, 71.19, 47.55, 316.88
60, 49.66, 49.85, 47.72, 48.39, 71.24, 48.71, 328.23
65, 49.70, 49.89, 47.67, 48.25, 71.18, 48.70, 335.52
70, 49.77, 49.96, 48.92, 49.38, 71.05, 49.38, 351.51
75, 49.50, 49.66, 45.21, 46.18, 71.66, 47.28, 371.30
80, 49.65, 49.83, 48.25, 48.95, 71.23, 48.98, 375.75
85, 49.36, 49.50, 43.48, 44.71, 72.06, 46.25, 391.94
90, 49.47, 49.65, 47.56, 48.60, 71.50, 48.53, 403.21
95, 49.15, 49.25, 43.08, 44.73, 72.39, 45.91, 425.32
100, 49.63, 49.82, 47.88, 48.60, 71.26, 48.78, 450.93
