size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 0.84
0.02, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 0.68
0.03, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 0.83
0.04, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 1.02
0.05, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 1.18
0.06, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 1.62
0.07, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 12.19
0.08, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 12.60
0.09, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 12.32
0.1, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 12.88
0.2, 50.46, 50.46, 100.00, 100.00, 100.00, 67.03, 14.78
0.3, 50.46, 50.27, 92.57, 92.49, 92.79, 65.11, 38.00
0.4, 50.46, 50.52, 84.44, 84.17, 85.60, 63.17, 51.31
0.5, 50.46, 50.73, 77.91, 77.40, 80.49, 61.41, 52.73
0.6, 50.46, 50.75, 81.34, 80.88, 83.00, 62.46, 53.67
0.7, 50.46, 50.67, 83.20, 82.82, 84.51, 62.94, 65.58
0.8, 50.46, 50.84, 69.10, 68.38, 75.04, 58.53, 67.53
0.9, 50.46, 49.70, 24.42, 24.64, 79.49, 32.71, 70.22
1, 50.46, 49.63, 26.79, 27.08, 78.06, 34.75, 82.43
5, 50.46, 51.23, 63.90, 62.75, 72.39, 56.82, 295.39
10, 50.46, 51.24, 68.49, 67.41, 74.41, 58.57, 388.68
15, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 401.20
20, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 405.08
25, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 403.26
30, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 409.62
35, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 418.99
40, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 399.84
45, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 402.63
50, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 402.81
55, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 409.97
60, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 406.55
65, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 403.43
70, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 399.55
75, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 403.30
80, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 402.39
85, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 403.17
90, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 409.67
95, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 403.58
100, 50.46, 51.28, 68.25, 67.13, 74.26, 58.51, 402.87
