size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 188.81
0.02, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 182.51
0.03, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 179.07
0.04, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 173.30
0.05, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 193.89
0.06, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 184.54
0.07, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 174.39
0.08, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 196.51
0.09, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 179.23
0.1, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 177.63
0.2, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 181.02
0.3, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 176.33
0.4, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 172.74
0.5, 49.94, 49.96, 49.34, 49.46, 70.80, 49.60, 192.11
0.6, 49.52, 49.65, 65.25, 66.21, 74.78, 56.34, 174.32
0.7, 49.51, 49.69, 75.81, 76.81, 80.53, 59.99, 175.96
0.8, 49.91, 49.94, 55.00, 55.18, 71.20, 52.30, 178.68
0.9, 49.34, 49.00, 31.54, 32.85, 75.94, 38.33, 182.88
1, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 183.27
5, 50.01, 50.08, 16.22, 16.18, 85.32, 24.47, 191.28
10, 49.93, 49.78, 12.28, 12.40, 88.59, 19.67, 217.95
15, 49.39, 49.16, 34.46, 35.67, 74.62, 40.47, 208.67
20, 50.50, 50.36, 72.83, 71.85, 76.81, 59.50, 250.05
25, 50.66, 50.78, 44.41, 43.08, 70.33, 47.33, 236.35
30, 50.17, 50.20, 46.10, 45.76, 70.71, 48.01, 258.20
35, 50.05, 50.08, 43.52, 43.42, 71.24, 46.52, 269.07
40, 50.21, 50.24, 48.03, 47.61, 70.48, 49.06, 297.52
45, 50.09, 50.12, 45.27, 45.09, 70.91, 47.52, 283.05
50, 50.09, 50.11, 50.07, 49.89, 70.59, 50.04, 309.09
55, 50.26, 50.30, 46.93, 46.40, 70.50, 48.51, 320.81
60, 49.99, 50.01, 49.10, 49.11, 70.73, 49.50, 330.55
65, 50.21, 50.23, 49.02, 48.60, 70.44, 49.57, 332.04
70, 50.06, 50.08, 49.75, 49.62, 70.63, 49.86, 356.63
75, 50.23, 50.27, 48.27, 47.80, 70.43, 49.20, 354.98
80, 50.10, 50.12, 49.48, 49.28, 70.57, 49.75, 375.67
85, 50.25, 50.28, 47.63, 47.13, 70.46, 48.87, 373.44
90, 50.09, 50.11, 47.14, 46.97, 70.71, 48.53, 405.18
95, 50.38, 50.48, 42.16, 41.38, 71.12, 45.90, 406.19
100, 49.93, 49.94, 46.15, 46.30, 71.01, 47.92, 431.41
