size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 105.24
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 121.73
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 180.77
0.04, 50.58, 50.72, 92.13, 92.21, 92.55, 65.38, 103.21
0.05, 49.35, 50.05, 86.69, 89.11, 90.10, 63.41, 101.04
0.06, 48.54, 49.56, 78.99, 82.82, 85.45, 60.86, 102.78
0.07, 48.50, 49.26, 50.24, 53.30, 72.92, 49.70, 105.97
0.08, 49.08, 49.90, 84.61, 87.52, 88.86, 62.73, 101.22
0.09, 49.12, 49.92, 86.69, 89.57, 90.55, 63.31, 121.80
0.1, 50.20, 50.54, 87.62, 88.34, 89.20, 64.05, 144.95
0.2, 50.79, 50.77, 99.56, 99.45, 99.45, 67.20, 104.63
0.3, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 102.74
0.4, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 147.51
0.5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 188.56
0.6, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 165.39
0.7, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 147.46
0.8, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 112.57
0.9, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 149.51
1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 149.85
5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 118.62
10, 51.03, 51.98, 45.82, 43.60, 69.54, 48.66, 124.96
15, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 137.70
20, 50.40, 51.51, 38.39, 37.22, 71.98, 43.95, 228.65
25, 50.65, 50.70, 99.60, 99.77, 99.77, 67.15, 190.08
30, 49.98, 51.14, 31.71, 31.21, 75.08, 39.10, 190.23
35, 50.67, 50.73, 97.04, 97.08, 97.13, 66.58, 248.83
40, 50.47, 51.66, 37.15, 35.81, 72.33, 43.17, 212.64
45, 50.61, 50.72, 93.59, 93.67, 93.89, 65.74, 194.74
50, 50.43, 51.43, 41.26, 40.14, 71.14, 45.74, 212.33
55, 50.09, 50.47, 88.24, 89.20, 89.98, 64.16, 229.55
60, 50.79, 52.47, 31.93, 29.79, 74.30, 39.66, 228.43
65, 50.47, 50.67, 90.84, 91.12, 91.57, 65.01, 243.89
70, 50.45, 51.72, 35.16, 33.80, 73.12, 41.82, 252.00
75, 50.65, 50.78, 89.43, 89.29, 89.92, 64.73, 251.67
80, 50.09, 51.30, 32.29, 31.57, 74.71, 39.58, 277.09
85, 50.81, 50.83, 93.37, 93.03, 93.27, 65.78, 262.91
90, 49.98, 50.98, 36.84, 36.49, 72.94, 42.72, 261.98
95, 50.25, 50.59, 82.80, 83.28, 85.04, 62.76, 276.41
100, 49.80, 50.86, 31.23, 31.07, 75.47, 38.65, 314.52
