size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.67, 49.40, 91.63, 91.01, 91.40, 64.15, 228.00
0.02, 49.63, 49.37, 90.98, 90.46, 90.91, 63.96, 199.54
0.03, 49.63, 49.37, 90.98, 90.46, 90.91, 63.96, 304.43
0.04, 49.67, 49.40, 91.63, 91.01, 91.40, 64.15, 296.55
0.05, 49.67, 49.40, 91.63, 91.01, 91.40, 64.15, 306.43
0.06, 49.67, 49.40, 91.63, 91.01, 91.40, 64.15, 179.46
0.07, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 187.91
0.08, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 281.90
0.09, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 312.42
0.1, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 308.44
0.2, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 285.22
0.3, 49.23, 49.23, 100.00, 100.00, 100.00, 65.93, 215.62
0.4, 49.50, 49.04, 66.37, 66.86, 74.84, 56.36, 205.81
0.5, 50.25, 47.45, 9.89, 10.62, 90.73, 16.34, 184.02
0.6, 49.38, 47.47, 26.55, 28.49, 78.78, 34.00, 168.64
0.7, 49.97, 49.54, 87.14, 86.07, 87.03, 63.12, 154.33
0.8, 48.77, 48.79, 81.74, 83.19, 85.17, 61.06, 157.67
0.9, 50.26, 47.27, 8.97, 9.70, 91.55, 15.05, 167.56
1, 49.71, 47.64, 21.78, 23.20, 81.59, 29.85, 153.83
5, 51.20, 50.80, 27.83, 26.14, 76.76, 35.91, 151.63
10, 51.99, 56.84, 10.30, 7.58, 90.02, 17.42, 155.53
15, 50.03, 49.40, 61.32, 60.91, 72.16, 54.67, 204.46
20, 51.99, 56.84, 10.30, 7.58, 90.02, 17.42, 219.86
25, 51.95, 56.47, 10.47, 7.82, 89.87, 17.63, 224.08
30, 50.09, 49.43, 59.80, 59.33, 71.67, 54.07, 171.58
35, 51.99, 56.84, 10.30, 7.58, 90.02, 17.42, 185.47
40, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 208.73
45, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 241.38
50, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 210.01
55, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 248.08
60, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 241.19
65, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 242.53
70, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 240.17
75, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 189.33
80, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 263.61
85, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 366.01
90, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 374.71
95, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 282.26
100, 51.93, 55.51, 11.80, 9.17, 88.67, 19.44, 209.63
