size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.38, 48.69, 46.33, 47.64, 71.76, 47.43, 276.50
0.02, 49.26, 48.23, 37.40, 39.17, 73.85, 42.08, 277.23
0.03, 50.01, 49.51, 62.23, 61.92, 72.53, 55.09, 300.42
0.04, 49.48, 49.11, 63.38, 64.08, 73.80, 55.29, 272.19
0.05, 49.19, 48.68, 53.38, 54.91, 72.03, 50.87, 293.81
0.06, 50.02, 49.39, 48.91, 48.89, 70.71, 49.10, 295.27
0.07, 49.28, 48.70, 50.52, 51.93, 71.72, 49.55, 272.69
0.08, 49.98, 49.36, 50.07, 50.12, 70.74, 49.66, 275.29
0.09, 50.04, 49.49, 57.46, 57.20, 71.29, 53.13, 301.48
0.1, 49.82, 49.40, 65.89, 65.85, 74.16, 56.41, 249.26
0.2, 49.73, 49.23, 57.19, 57.56, 71.73, 52.86, 263.96
0.3, 49.79, 48.89, 36.81, 37.55, 73.50, 41.95, 265.61
0.4, 48.55, 47.98, 49.78, 52.64, 72.76, 48.81, 278.49
0.5, 49.82, 48.87, 34.77, 35.50, 74.26, 40.58, 277.58
0.6, 50.10, 49.41, 43.59, 43.55, 71.27, 46.27, 327.87
0.7, 49.48, 48.73, 44.27, 45.44, 71.91, 46.34, 336.67
0.8, 50.07, 49.25, 36.31, 36.51, 73.41, 41.75, 291.19
0.9, 49.47, 48.95, 53.97, 54.92, 71.66, 51.29, 307.60
1, 50.18, 49.51, 44.70, 44.48, 70.97, 46.93, 300.85
5, 50.46, 49.84, 50.12, 49.21, 70.06, 49.93, 297.09
10, 50.23, 49.59, 47.40, 47.01, 70.55, 48.42, 278.51
15, 49.41, 48.74, 47.31, 48.55, 71.64, 47.97, 297.25
20, 49.46, 48.73, 44.98, 46.16, 71.82, 46.73, 285.04
25, 50.19, 49.51, 43.84, 43.63, 71.11, 46.45, 293.84
30, 50.41, 49.57, 24.43, 24.25, 79.36, 32.69, 326.64
35, 50.14, 49.47, 45.32, 45.15, 70.91, 47.25, 324.82
40, 50.18, 49.41, 36.83, 36.80, 73.10, 42.16, 315.72
45, 50.56, 49.91, 32.64, 31.95, 74.56, 39.42, 364.23
50, 49.80, 49.11, 45.90, 46.41, 71.27, 47.40, 324.00
55, 49.83, 49.13, 45.30, 45.76, 71.31, 47.09, 359.04
60, 50.51, 49.86, 38.01, 37.29, 72.34, 43.09, 417.59
65, 49.91, 49.00, 35.29, 35.83, 73.97, 40.98, 558.61
70, 49.67, 48.54, 31.71, 32.81, 75.76, 38.31, 507.07
75, 49.36, 48.72, 48.63, 49.93, 71.64, 48.62, 421.25
80, 50.29, 49.63, 44.04, 43.61, 70.95, 46.62, 669.65
85, 48.43, 47.80, 48.00, 51.15, 72.94, 47.85, 583.06
90, 49.88, 48.85, 31.94, 32.62, 75.48, 38.58, 640.60
95, 49.72, 48.20, 24.23, 25.41, 79.91, 32.21, 694.63
100, 50.20, 49.16, 24.79, 25.02, 79.26, 32.92, 682.52
