size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.00
0.02, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.01
0.03, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.01
0.04, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.02
0.05, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 0.02
0.06, 51.11, 51.11, 77.31, 76.53, 79.82, 61.49, 0.03
0.07, 51.11, 50.34, 67.71, 67.41, 74.74, 57.70, 0.04
0.08, 51.11, 50.34, 67.71, 67.41, 74.74, 57.70, 0.04
0.09, 51.11, 50.58, 77.00, 76.59, 79.97, 61.01, 0.04
0.1, 51.11, 50.58, 77.00, 76.59, 79.97, 61.01, 0.05
0.2, 51.11, 50.58, 77.00, 76.59, 79.97, 61.01, 0.11
0.3, 51.11, 50.64, 78.90, 78.47, 81.26, 61.64, 0.24
0.4, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 0.50
0.5, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 0.92
0.6, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 1.45
0.7, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 2.10
0.8, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 2.85
0.9, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 3.96
1, 51.11, 51.10, 97.18, 97.06, 97.10, 66.94, 4.91
5, 51.11, 50.60, 97.14, 97.07, 97.11, 66.49, 57.34
10, 51.11, 51.13, 65.02, 63.99, 72.93, 57.19, 75.71
15, 51.11, 51.18, 92.51, 92.18, 92.48, 65.86, 87.94
20, 51.11, 51.15, 73.61, 72.71, 77.35, 60.31, 95.20
25, 51.11, 50.94, 89.69, 89.34, 89.93, 64.93, 101.90
30, 51.11, 51.18, 77.67, 76.84, 80.02, 61.65, 111.43
35, 51.11, 50.86, 88.59, 88.24, 88.97, 64.57, 118.67
40, 51.11, 51.06, 72.95, 72.10, 77.01, 60.03, 123.86
45, 51.11, 50.94, 89.69, 89.34, 89.93, 64.93, 130.64
50, 51.11, 51.18, 80.04, 79.28, 81.75, 62.39, 135.07
55, 51.11, 50.94, 89.69, 89.34, 89.93, 64.93, 142.47
60, 51.11, 51.18, 80.04, 79.28, 81.75, 62.39, 149.97
65, 51.11, 50.94, 89.69, 89.34, 89.93, 64.93, 158.75
70, 51.11, 51.05, 77.05, 76.30, 79.67, 61.36, 166.94
75, 51.11, 51.00, 88.72, 88.32, 89.03, 64.72, 178.94
80, 51.11, 51.14, 78.15, 77.36, 80.39, 61.77, 191.46
85, 51.11, 50.89, 87.80, 87.41, 88.26, 64.39, 198.57
90, 51.11, 51.14, 78.15, 77.36, 80.39, 61.77, 203.67
95, 51.11, 50.89, 87.80, 87.41, 88.26, 64.39, 209.74
100, 51.11, 51.07, 79.12, 78.41, 81.14, 62.02, 213.28
