size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.01
0.02, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.01
0.03, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.03
0.04, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.04
0.05, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.06
0.06, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.09
0.07, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.12
0.08, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.15
0.09, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.20
0.1, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 0.24
0.2, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 1.08
0.3, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 2.60
0.4, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 4.77
0.5, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 7.81
0.6, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 11.56
0.7, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 16.12
0.8, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 21.57
0.9, 50.54, 0.00, 0.00, 0.00, 100.00, 0.00, 25.16
1, 50.54, 53.47, 2.88, 2.52, 97.15, 5.46, 25.51
5, 50.54, 48.88, 27.28, 28.18, 77.99, 34.97, 56.14
10, 50.54, 50.24, 38.49, 38.26, 72.44, 43.54, 83.68
15, 50.54, 50.21, 38.33, 38.14, 72.51, 43.43, 105.15
20, 50.54, 50.19, 38.04, 37.86, 72.61, 43.23, 126.44
25, 50.54, 49.88, 39.80, 39.91, 72.23, 44.23, 144.41
30, 50.54, 49.98, 40.74, 40.75, 71.92, 44.84, 152.58
35, 50.54, 49.93, 40.07, 40.13, 72.13, 44.41, 162.35
40, 50.54, 49.97, 38.87, 38.90, 72.46, 43.67, 173.07
45, 50.54, 49.51, 36.23, 36.68, 73.57, 41.79, 186.04
50, 50.54, 49.71, 38.31, 38.59, 72.77, 43.22, 198.36
55, 50.54, 49.45, 41.06, 41.59, 72.14, 44.82, 214.80
60, 50.54, 49.29, 38.81, 39.49, 72.82, 43.38, 230.30
65, 50.54, 49.29, 38.20, 38.87, 73.01, 42.99, 244.08
70, 50.54, 49.44, 37.88, 38.41, 73.03, 42.85, 254.74
75, 50.54, 49.85, 39.59, 39.73, 72.31, 44.08, 269.20
80, 50.54, 49.66, 37.53, 37.85, 73.04, 42.71, 283.96
85, 50.54, 49.70, 37.35, 37.63, 73.09, 42.60, 294.35
90, 50.54, 49.95, 38.47, 38.52, 72.59, 43.41, 304.06
95, 50.54, 50.02, 38.44, 38.42, 72.57, 43.42, 314.15
100, 50.54, 50.05, 37.27, 37.22, 72.94, 42.67, 323.64
