size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.42, 0.00, 0.00, 0.00, 100.00, 0.00, 0.00
0.02, 50.42, 0.00, 0.00, 0.00, 100.00, 0.00, 0.00
0.03, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.00
0.04, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.00
0.05, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.00
0.06, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.01
0.07, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.01
0.08, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.01
0.09, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.02
0.1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.02
0.2, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.08
0.3, 50.42, 50.46, 91.22, 91.07, 91.49, 64.94, 0.12
0.4, 50.42, 50.46, 91.22, 91.07, 91.49, 64.94, 0.13
0.5, 50.42, 50.46, 91.22, 91.07, 91.49, 64.94, 0.17
0.6, 50.42, 50.81, 84.69, 84.26, 85.64, 63.47, 0.23
0.7, 50.42, 50.81, 84.69, 84.26, 85.64, 63.47, 0.29
0.8, 50.42, 50.81, 84.69, 84.26, 85.64, 63.47, 0.32
0.9, 50.42, 50.81, 84.69, 84.26, 85.64, 63.47, 0.38
1, 50.42, 50.15, 76.28, 76.17, 79.78, 60.47, 0.46
5, 50.42, 50.58, 85.90, 85.62, 86.77, 63.62, 2.08
10, 50.42, 50.15, 30.81, 30.68, 75.69, 38.13, 5.48
15, 50.42, 51.12, 42.67, 41.58, 70.82, 46.46, 9.55
20, 50.42, 50.15, 31.00, 30.87, 75.59, 38.27, 15.77
25, 50.42, 49.33, 31.09, 31.67, 75.84, 38.10, 21.47
30, 50.42, 49.30, 36.32, 36.97, 73.63, 41.78, 27.61
35, 50.42, 49.60, 34.83, 35.19, 74.07, 40.87, 31.94
40, 50.42, 48.95, 32.68, 33.61, 75.24, 39.15, 37.05
45, 50.42, 48.60, 35.57, 36.87, 74.23, 41.03, 40.94
50, 50.42, 48.44, 34.83, 36.26, 74.58, 40.47, 42.87
55, 50.42, 48.05, 34.45, 36.24, 74.90, 40.08, 45.58
60, 50.42, 48.71, 31.75, 32.87, 75.76, 38.39, 48.53
65, 50.42, 48.99, 31.65, 32.53, 75.70, 38.41, 51.34
70, 50.42, 49.00, 29.60, 30.44, 76.70, 36.86, 55.62
75, 50.42, 48.69, 29.41, 30.51, 76.90, 36.62, 59.10
80, 50.42, 48.89, 28.76, 29.68, 77.18, 36.17, 62.33
85, 50.42, 48.80, 30.25, 31.28, 76.44, 37.30, 65.89
90, 50.42, 48.83, 29.32, 30.29, 76.90, 36.59, 68.76
95, 50.42, 48.12, 32.31, 33.97, 75.74, 38.61, 71.96
100, 50.42, 48.44, 30.35, 31.68, 76.52, 37.27, 75.87
