size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.28
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.29
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.29
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.28
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.26
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.29
0.07, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 0.26
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.26
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.26
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.28
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.27
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.27
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.28
0.5, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.29
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.27
0.7, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.29
0.8, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.28
0.9, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.29
1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 0.28
5, 50.50, 50.50, 100.00, 100.00, 100.00, 67.07, 3.18
10, 49.70, 50.24, 41.78, 42.22, 71.92, 45.57, 14.26
15, 50.03, 50.30, 88.61, 89.33, 90.05, 64.13, 16.29
20, 50.01, 52.22, 12.01, 11.21, 88.70, 19.49, 25.53
25, 49.70, 50.13, 75.23, 76.36, 80.27, 60.12, 30.27
30, 50.59, 51.91, 29.51, 27.89, 75.81, 37.58, 35.55
35, 50.10, 50.36, 83.74, 84.22, 85.78, 62.85, 37.29
40, 50.06, 50.82, 34.47, 34.04, 73.84, 41.03, 54.73
45, 50.23, 50.41, 89.99, 90.33, 90.88, 64.57, 46.01
50, 51.76, 53.54, 33.81, 29.93, 72.65, 41.40, 50.40
55, 50.15, 50.34, 94.02, 94.62, 94.81, 65.53, 54.52
60, 49.88, 50.46, 41.38, 41.46, 71.80, 45.42, 57.39
65, 50.15, 50.39, 82.45, 82.82, 84.66, 62.51, 62.47
70, 49.16, 49.24, 21.67, 22.78, 81.58, 30.05, 67.07
75, 50.62, 51.10, 51.53, 50.32, 69.87, 51.26, 68.94
80, 50.19, 50.80, 43.60, 43.08, 70.97, 46.87, 73.29
85, 50.21, 50.75, 47.81, 47.33, 70.46, 49.19, 78.37
90, 49.74, 50.31, 39.70, 40.01, 72.37, 44.33, 82.00
95, 49.30, 49.88, 82.32, 84.40, 86.23, 62.07, 85.75
100, 49.27, 49.70, 37.00, 38.20, 73.68, 42.37, 90.96
