size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.01
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.01
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.03
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.04
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.06
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.09
0.07, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.12
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.15
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.20
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.25
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 1.07
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 2.58
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 4.72
0.5, 50.50, 0.00, 0.00, 0.00, 100.00, 0.00, 7.69
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 11.50
0.7, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 15.92
0.8, 50.50, 0.00, 0.00, 0.00, 100.00, 0.00, 21.49
0.9, 50.50, 47.04, 10.62, 11.80, 90.15, 17.30, 24.73
1, 50.50, 51.44, 14.74, 14.02, 86.41, 22.87, 25.10
5, 50.50, 51.18, 49.95, 48.77, 69.88, 50.50, 61.46
10, 50.50, 51.22, 55.10, 53.89, 70.15, 53.04, 111.74
15, 50.50, 51.32, 47.73, 46.41, 69.90, 49.41, 139.10
20, 50.50, 51.20, 51.25, 50.05, 69.87, 51.18, 163.85
25, 50.50, 51.54, 47.73, 46.19, 69.76, 49.51, 179.68
30, 50.50, 51.84, 47.01, 45.18, 69.64, 49.26, 195.07
35, 50.50, 51.68, 46.77, 45.10, 69.77, 49.05, 213.44
40, 50.50, 51.26, 49.81, 48.55, 69.83, 50.48, 231.00
45, 50.50, 51.61, 47.46, 45.86, 69.74, 49.40, 245.37
50, 50.50, 51.45, 47.81, 46.36, 69.81, 49.51, 260.88
55, 50.50, 51.42, 47.04, 45.63, 69.91, 49.08, 276.45
60, 50.50, 51.47, 47.52, 46.05, 69.82, 49.37, 294.27
65, 50.50, 51.63, 48.24, 46.61, 69.66, 49.83, 308.18
70, 50.50, 51.36, 47.30, 45.95, 69.91, 49.20, 322.17
75, 50.50, 51.51, 46.58, 45.09, 69.90, 48.87, 337.84
80, 50.50, 51.11, 52.96, 51.86, 70.01, 51.97, 353.55
85, 50.50, 51.51, 46.88, 45.37, 69.86, 49.03, 370.61
90, 50.50, 51.61, 46.13, 44.53, 69.89, 48.67, 388.02
95, 50.50, 51.39, 44.82, 43.45, 70.23, 47.83, 409.01
100, 50.50, 51.59, 45.06, 43.49, 70.07, 48.06, 425.74
