size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.40, 49.89, 51.41, 51.52, 70.82, 50.59, 0.00
0.02, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.03, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.04, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.05, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.06, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.07, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.08, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.09, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.1, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.00
0.2, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.01
0.3, 49.40, 49.40, 100.00, 100.00, 100.00, 66.08, 0.01
0.4, 49.40, 50.37, 53.25, 52.88, 70.58, 51.72, 0.02
0.5, 49.40, 50.92, 47.18, 46.26, 70.21, 48.93, 0.03
0.6, 49.40, 49.27, 92.30, 92.50, 92.82, 64.20, 0.03
0.7, 49.40, 50.21, 54.01, 53.80, 70.78, 51.99, 0.03
0.8, 49.40, 50.92, 47.18, 46.26, 70.21, 48.93, 0.03
0.9, 49.40, 0.00, 0.00, 0.00, 100.00, 0.00, 0.04
1, 49.40, 50.92, 47.18, 46.26, 70.21, 48.93, 0.04
5, 49.38, 49.69, 50.18, 50.49, 70.93, 49.88, 0.26
10, 49.40, 49.96, 50.30, 50.34, 70.74, 50.08, 0.46
15, 49.40, 49.96, 50.30, 50.34, 70.74, 50.08, 0.75
20, 49.40, 48.48, 48.97, 50.49, 71.78, 48.68, 1.03
25, 49.40, 48.91, 49.81, 50.90, 71.48, 49.31, 1.68
30, 49.39, 49.15, 64.20, 64.98, 74.19, 55.63, 2.06
35, 49.40, 49.51, 42.84, 43.32, 71.72, 45.89, 2.53
40, 49.40, 48.69, 50.41, 51.72, 71.65, 49.48, 3.04
45, 49.40, 49.10, 61.79, 62.65, 73.38, 54.67, 3.75
50, 49.40, 48.85, 56.86, 57.99, 72.27, 52.50, 3.97
55, 49.40, 49.09, 43.82, 44.72, 71.81, 46.25, 4.31
60, 49.40, 48.88, 51.08, 52.20, 71.54, 49.91, 4.83
65, 49.40, 48.64, 50.27, 51.64, 71.69, 49.39, 5.31
70, 49.40, 48.91, 51.74, 52.82, 71.55, 50.23, 5.58
75, 49.40, 49.07, 51.98, 52.91, 71.45, 50.43, 6.08
80, 49.40, 49.07, 51.98, 52.91, 71.45, 50.43, 6.77
85, 49.40, 48.82, 54.39, 55.56, 71.88, 51.41, 6.76
90, 49.40, 48.74, 69.50, 70.56, 76.87, 57.24, 7.04
95, 49.40, 49.38, 69.77, 70.29, 76.52, 57.78, 7.76
100, 49.40, 49.09, 67.03, 67.83, 75.42, 56.62, 8.44
