size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.32
0.02, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.03, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.04, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.27
0.05, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.06, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.27
0.07, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.08, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.28
0.09, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.1, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.2, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.26
0.3, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.27
0.4, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.28
0.5, 50.15, 0.00, 0.00, 0.00, 100.00, 0.00, 0.28
0.6, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.28
0.7, 49.85, 49.85, 100.00, 100.00, 100.00, 66.49, 0.39
0.8, 50.15, 0.00, 0.00, 0.00, 100.00, 0.00, 0.28
0.9, 50.15, 0.00, 0.00, 0.00, 100.00, 0.00, 0.81
1, 50.15, 0.00, 0.00, 0.00, 100.00, 0.00, 0.88
5, 50.15, 50.00, 66.84, 66.45, 74.26, 57.16, 12.08
10, 51.85, 52.42, 37.06, 33.45, 71.27, 43.37, 22.72
15, 50.45, 50.25, 62.75, 61.77, 72.14, 55.76, 32.72
20, 51.41, 53.35, 20.21, 17.57, 81.70, 29.28, 39.81
25, 51.78, 52.56, 33.78, 30.32, 72.83, 41.08, 50.48
30, 51.45, 52.07, 32.87, 30.08, 73.56, 40.25, 58.34
35, 51.94, 52.21, 42.51, 38.68, 69.29, 46.82, 65.96
40, 52.16, 59.74, 12.36, 8.28, 88.03, 20.46, 78.67
45, 51.97, 65.05, 7.90, 4.22, 92.19, 14.08, 84.87
50, 51.73, 57.32, 12.44, 9.21, 88.04, 20.42, 93.41
55, 51.74, 57.04, 12.98, 9.72, 87.56, 21.11, 100.08
60, 51.76, 57.11, 12.98, 9.69, 87.56, 21.12, 107.64
65, 52.21, 63.11, 9.96, 5.79, 90.23, 17.18, 118.29
70, 52.13, 63.62, 9.29, 5.28, 90.86, 16.19, 123.84
75, 52.13, 63.62, 9.29, 5.28, 90.86, 16.19, 131.40
80, 51.78, 56.56, 14.15, 10.80, 86.53, 22.61, 139.96
85, 51.85, 58.60, 11.64, 8.18, 88.74, 19.40, 147.34
90, 51.96, 57.28, 14.29, 10.59, 86.37, 22.84, 155.79
95, 51.88, 56.83, 14.45, 10.91, 86.25, 23.00, 160.31
100, 52.01, 58.37, 13.03, 9.24, 87.46, 21.28, 169.88
