size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 44.71
0.02, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.83
0.03, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.22
0.04, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.30
0.05, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.05
0.06, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 40.16
0.07, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 38.15
0.08, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 38.91
0.09, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 38.77
0.1, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 40.57
0.2, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.63
0.3, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 43.82
0.4, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 41.67
0.5, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.25
0.6, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 39.48
0.7, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 41.92
0.8, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 41.47
0.9, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 42.85
1, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 40.47
5, 50.31, 50.31, 100.00, 100.00, 100.00, 66.90, 80.17
10, 49.33, 49.72, 64.10, 65.63, 74.81, 55.95, 161.89
15, 50.54, 50.43, 98.22, 97.74, 97.76, 66.60, 221.00
20, 49.39, 49.74, 54.52, 55.80, 71.98, 51.97, 303.17
25, 49.96, 50.14, 95.81, 96.48, 96.57, 65.79, 347.87
30, 49.46, 49.80, 55.63, 56.79, 72.06, 52.51, 416.37
35, 49.60, 49.95, 90.51, 91.84, 92.32, 64.33, 460.15
40, 48.79, 49.10, 48.78, 51.20, 72.42, 48.89, 566.34
45, 49.98, 50.16, 91.49, 92.06, 92.45, 64.75, 579.42
50, 49.48, 49.79, 47.88, 48.89, 71.46, 48.77, 642.48
55, 49.15, 49.70, 87.75, 89.94, 90.77, 63.41, 702.12
60, 50.58, 51.07, 42.54, 41.27, 70.75, 46.37, 757.39
65, 49.17, 49.71, 87.66, 89.81, 90.65, 63.40, 807.10
70, 49.31, 49.59, 45.79, 47.14, 71.84, 47.56, 865.79
75, 48.54, 49.33, 83.96, 87.33, 88.79, 62.10, 899.40
80, 48.99, 49.14, 39.55, 41.45, 73.29, 43.78, 959.37
85, 48.14, 49.08, 82.27, 86.42, 88.22, 61.44, 1026.78
90, 49.37, 49.61, 40.09, 41.23, 72.73, 44.30, 1084.41
95, 47.83, 48.86, 79.06, 83.81, 86.38, 60.35, 1126.27
100, 48.45, 48.44, 37.95, 40.91, 74.32, 42.51, 1196.85
