size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.00
0.02, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.01
0.03, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.01
0.04, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.02
0.05, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.02
0.06, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.04
0.07, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.05
0.08, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.06
0.09, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.07
0.1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.09
0.2, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.39
0.3, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 0.92
0.4, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 1.71
0.5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 2.77
0.6, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 4.15
0.7, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 5.81
0.8, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 7.60
0.9, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 9.91
1, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 12.39
5, 50.49, 50.49, 100.00, 100.00, 100.00, 67.06, 46.56
10, 50.49, 49.88, 62.44, 62.56, 72.97, 55.41, 94.07
15, 50.49, 50.12, 81.69, 81.61, 83.64, 62.08, 130.38
20, 50.49, 49.42, 53.30, 53.88, 71.30, 51.24, 148.26
25, 50.49, 49.58, 75.61, 75.92, 79.74, 59.84, 172.68
30, 50.49, 49.50, 58.85, 59.33, 72.21, 53.72, 202.29
35, 50.49, 49.81, 71.35, 71.50, 77.03, 58.62, 226.04
40, 50.49, 49.96, 56.10, 56.14, 71.27, 52.80, 246.66
45, 50.49, 49.83, 66.87, 67.02, 74.76, 57.06, 268.84
50, 50.49, 49.82, 63.10, 63.27, 73.24, 55.63, 281.33
55, 50.49, 49.81, 63.68, 63.86, 73.46, 55.85, 289.40
60, 50.49, 49.82, 61.82, 61.99, 72.80, 55.13, 290.23
65, 50.49, 49.86, 62.66, 62.79, 73.06, 55.48, 294.66
70, 50.49, 49.86, 62.66, 62.79, 73.06, 55.48, 294.00
75, 50.49, 49.81, 62.79, 62.97, 73.14, 55.50, 296.43
80, 50.49, 49.81, 62.79, 62.97, 73.14, 55.50, 296.09
85, 50.49, 49.81, 62.79, 62.97, 73.14, 55.50, 297.86
90, 50.49, 49.81, 62.62, 62.80, 73.08, 55.43, 298.31
95, 50.49, 49.81, 62.62, 62.80, 73.08, 55.43, 300.27
100, 50.49, 49.81, 62.62, 62.80, 73.08, 55.43, 299.63
