size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 40.78
0.02, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.03
0.03, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.04
0.04, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 40.73
0.05, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 38.81
0.06, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.21
0.07, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 38.85
0.08, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.06
0.09, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 40.44
0.1, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.55
0.2, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 43.74
0.3, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 38.82
0.4, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.90
0.5, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 39.75
0.6, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.99
0.7, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 39.89
0.8, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 40.66
0.9, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 40.58
1, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 40.78
5, 50.54, 51.10, 34.04, 32.83, 73.68, 40.82, 145.51
10, 50.98, 51.39, 43.38, 41.35, 70.11, 46.99, 278.64
15, 51.76, 52.36, 43.16, 39.58, 69.26, 47.27, 386.38
20, 51.75, 52.30, 43.88, 40.33, 69.11, 47.67, 481.97
25, 51.06, 51.88, 34.58, 32.32, 72.97, 41.45, 598.33
30, 51.24, 52.08, 35.75, 33.15, 72.30, 42.35, 702.47
35, 51.21, 52.60, 28.34, 25.74, 76.14, 36.79, 817.95
40, 51.60, 52.75, 34.28, 30.95, 72.64, 41.51, 927.49
45, 51.22, 51.99, 36.90, 34.34, 71.84, 43.11, 1030.30
50, 50.64, 51.27, 33.35, 31.95, 73.91, 40.37, 1148.30
55, 51.17, 53.15, 22.95, 20.39, 79.70, 32.02, 1264.17
60, 50.35, 51.07, 26.13, 25.23, 78.06, 34.52, 1351.09
65, 50.01, 50.42, 23.83, 23.62, 79.74, 32.32, 1461.41
70, 50.68, 51.76, 25.51, 23.97, 78.25, 34.13, 1531.19
75, 50.56, 51.68, 23.01, 21.68, 79.99, 31.80, 1642.58
80, 50.52, 51.37, 26.58, 25.36, 77.68, 34.99, 1741.38
85, 50.80, 51.96, 26.10, 24.31, 77.80, 34.70, 1839.18
90, 50.11, 50.68, 22.74, 22.30, 80.41, 31.35, 1917.84
95, 50.22, 51.02, 20.66, 19.99, 81.82, 29.37, 2071.90
100, 50.56, 52.14, 18.21, 16.85, 83.51, 26.95, 2123.53
