size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.31
0.02, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.27
0.03, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.25
0.04, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.05, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.06, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.07, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.08, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.09, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.1, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.2, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.27
0.3, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.26
0.4, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.27
0.5, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 0.28
0.6, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.28
0.7, 50.50, 50.50, 100.00, 100.00, 100.00, 67.06, 0.30
0.8, 49.50, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.9, 50.08, 50.52, 55.29, 55.23, 71.06, 52.75, 0.84
1, 50.08, 50.52, 55.29, 55.23, 71.06, 52.75, 0.88
5, 50.31, 50.66, 61.51, 61.11, 72.22, 55.51, 11.26
10, 51.60, 51.45, 74.11, 71.35, 75.90, 60.68, 23.62
15, 51.08, 51.70, 47.49, 45.26, 69.32, 49.46, 34.41
20, 51.15, 52.53, 33.77, 31.13, 73.18, 41.06, 40.61
25, 50.47, 50.59, 83.08, 82.79, 84.50, 62.83, 51.36
30, 52.01, 51.43, 89.40, 86.14, 86.79, 65.25, 59.19
35, 51.38, 60.30, 10.86, 7.30, 89.43, 18.39, 67.96
40, 51.64, 52.12, 52.14, 48.86, 68.40, 52.08, 76.62
45, 51.20, 52.34, 37.67, 34.99, 71.48, 43.76, 85.05
50, 51.59, 63.77, 9.58, 5.56, 90.59, 16.64, 94.74
55, 51.58, 63.41, 9.72, 5.72, 90.46, 16.83, 101.32
60, 51.82, 60.09, 13.67, 9.26, 86.83, 22.24, 110.24
65, 51.43, 67.57, 7.34, 3.59, 92.73, 13.23, 118.67
70, 51.43, 67.57, 7.34, 3.59, 92.73, 13.23, 125.33
75, 51.93, 65.36, 10.22, 5.53, 89.95, 17.66, 132.11
80, 51.94, 65.47, 10.22, 5.50, 89.94, 17.66, 140.37
85, 51.89, 64.58, 10.46, 5.86, 89.73, 17.99, 149.70
90, 51.15, 61.64, 8.62, 5.47, 91.54, 15.11, 159.40
95, 51.16, 61.00, 9.10, 5.94, 91.09, 15.82, 164.83
100, 51.13, 60.38, 9.40, 6.29, 90.82, 16.24, 185.67
