size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.25
0.02, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.29
0.03, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.30
0.04, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.25
0.05, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.25
0.06, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.26
0.07, 49.26, 0.00, 0.00, 0.00, 100.00, 0.00, 0.26
0.08, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.26
0.09, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.26
0.1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
0.2, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.47
0.3, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.26
0.4, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
0.5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
0.6, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
0.7, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
0.8, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
0.9, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.28
1, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 0.27
5, 50.74, 50.74, 100.00, 100.00, 100.00, 67.28, 5.60
10, 50.54, 51.06, 60.81, 60.05, 71.70, 55.46, 12.76
15, 50.54, 50.75, 85.01, 84.97, 86.28, 63.51, 16.73
20, 50.04, 51.37, 29.06, 28.34, 76.39, 37.07, 23.18
25, 50.99, 51.00, 87.04, 86.15, 87.12, 64.27, 26.50
30, 50.43, 52.98, 20.43, 18.68, 81.73, 29.45, 34.67
35, 50.29, 50.64, 80.23, 80.55, 82.94, 62.04, 37.06
40, 50.34, 50.98, 55.20, 54.67, 70.68, 52.95, 42.65
45, 49.64, 50.23, 82.40, 84.10, 85.92, 62.37, 44.81
50, 49.84, 50.96, 30.52, 30.25, 75.78, 38.13, 50.11
55, 49.51, 50.17, 70.15, 71.75, 77.72, 58.45, 52.46
60, 49.51, 50.37, 33.04, 33.53, 74.89, 39.86, 59.36
65, 49.06, 49.88, 80.72, 83.55, 85.75, 61.61, 60.07
70, 50.54, 51.24, 52.10, 51.07, 70.02, 51.62, 64.00
75, 49.82, 50.57, 48.92, 49.25, 70.96, 49.68, 68.39
80, 50.00, 51.44, 26.05, 25.33, 78.17, 34.54, 72.73
85, 48.99, 49.78, 61.21, 63.60, 74.49, 54.86, 75.15
90, 48.86, 49.52, 40.69, 42.73, 73.10, 44.62, 79.06
95, 49.28, 50.03, 37.64, 38.72, 73.41, 42.91, 84.32
100, 49.57, 51.05, 15.04, 14.85, 86.25, 23.20, 88.93
