size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.00
0.02, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.00
0.03, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.00
0.04, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.00
0.05, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.00
0.06, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.01
0.07, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.01
0.08, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.01
0.09, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.01
0.1, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.02
0.2, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.07
0.3, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.16
0.4, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.30
0.5, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.49
0.6, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.70
0.7, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 0.99
0.8, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 1.29
0.9, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 1.69
1, 48.39, 48.39, 100.00, 100.00, 100.00, 65.17, 2.10
5, 48.39, 48.21, 54.69, 56.45, 72.39, 51.20, 8.78
10, 48.39, 48.57, 45.80, 47.22, 71.89, 47.09, 18.87
15, 48.39, 48.90, 57.87, 58.95, 72.45, 52.96, 32.97
20, 48.39, 48.52, 37.97, 39.38, 73.47, 42.55, 49.52
25, 48.39, 46.50, 41.74, 45.18, 73.73, 43.94, 58.46
30, 48.39, 46.14, 37.49, 41.18, 74.86, 41.32, 64.93
35, 48.39, 46.95, 49.86, 52.90, 72.89, 48.31, 68.95
40, 48.39, 46.77, 48.99, 52.22, 73.00, 47.80, 72.62
45, 48.39, 46.76, 50.24, 53.48, 73.05, 48.39, 76.60
50, 48.39, 46.10, 52.46, 56.34, 73.72, 49.02, 80.35
55, 48.39, 46.03, 51.59, 55.55, 73.68, 48.61, 84.59
60, 48.39, 45.28, 45.89, 50.62, 74.09, 45.54, 89.46
65, 48.39, 45.78, 47.63, 51.86, 73.70, 46.64, 94.25
70, 48.39, 45.93, 47.44, 51.52, 73.60, 46.62, 99.20
75, 48.39, 45.71, 49.37, 53.67, 73.78, 47.42, 104.80
80, 48.39, 45.05, 46.57, 51.53, 74.23, 45.75, 110.74
85, 48.39, 45.38, 47.92, 52.55, 73.99, 46.57, 116.87
90, 48.39, 44.98, 45.89, 50.92, 74.30, 45.38, 121.63
95, 48.39, 45.91, 48.21, 52.31, 73.61, 46.98, 127.05
100, 48.39, 45.88, 48.41, 52.53, 73.63, 47.06, 130.95
