size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.26
0.02, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.28
0.03, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.26
0.04, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.27
0.05, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.26
0.06, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.27
0.07, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.26
0.08, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.30
0.09, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.26
0.1, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.28
0.2, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.27
0.3, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.28
0.4, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.27
0.5, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 0.28
0.6, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.28
0.7, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 0.30
0.8, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 0.28
0.9, 49.82, 49.86, 58.86, 59.23, 72.12, 53.94, 0.83
1, 49.98, 0.00, 0.00, 0.00, 100.00, 0.00, 0.89
5, 51.66, 51.80, 48.32, 45.01, 68.53, 49.95, 11.04
10, 51.83, 51.63, 58.62, 54.97, 68.80, 54.85, 22.36
15, 51.09, 51.01, 56.13, 53.95, 69.53, 53.40, 31.17
20, 51.98, 51.83, 56.69, 52.74, 68.24, 54.10, 39.50
25, 51.48, 56.45, 13.14, 10.14, 87.45, 21.29, 49.51
30, 51.94, 59.43, 12.34, 8.43, 88.07, 20.40, 58.36
35, 51.95, 59.61, 12.23, 8.29, 88.16, 20.27, 66.83
40, 51.78, 56.81, 14.99, 11.41, 85.77, 23.69, 75.01
45, 51.64, 60.37, 9.68, 6.36, 90.54, 16.66, 85.83
50, 51.60, 58.58, 11.08, 7.84, 89.27, 18.60, 91.31
55, 51.68, 59.94, 10.27, 6.87, 89.99, 17.51, 100.08
60, 51.75, 59.51, 11.08, 7.54, 89.24, 18.65, 106.91
65, 51.75, 59.51, 11.08, 7.54, 89.24, 18.65, 116.19
70, 51.79, 60.06, 10.81, 7.19, 89.48, 18.29, 122.02
75, 51.64, 59.51, 10.40, 7.09, 89.87, 17.69, 131.85
80, 51.66, 59.10, 10.89, 7.54, 89.43, 18.36, 138.32
85, 51.75, 59.79, 10.81, 7.27, 89.49, 18.28, 148.72
90, 51.67, 59.37, 10.70, 7.33, 89.60, 18.11, 155.14
95, 51.67, 64.45, 7.54, 4.16, 92.56, 13.47, 162.38
100, 51.67, 64.45, 7.54, 4.16, 92.56, 13.47, 168.27
