size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 42.25
0.02, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 37.93
0.03, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 38.43
0.04, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 38.31
0.05, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 39.99
0.06, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 38.26
0.07, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 39.91
0.08, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 38.35
0.09, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 38.20
0.1, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 38.56
0.2, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 40.45
0.3, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 39.04
0.4, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 44.09
0.5, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 43.03
0.6, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 41.56
0.7, 50.54, 50.54, 100.00, 100.00, 100.00, 67.10, 40.04
0.8, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 40.53
0.9, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 40.41
1, 49.46, 0.00, 0.00, 0.00, 100.00, 0.00, 40.42
5, 51.67, 52.92, 39.62, 36.01, 70.30, 45.26, 149.25
10, 50.86, 51.34, 53.07, 51.39, 69.60, 52.14, 277.60
15, 50.26, 50.83, 48.40, 47.85, 70.37, 49.53, 388.39
20, 50.50, 51.02, 51.55, 50.57, 70.04, 51.23, 491.29
25, 50.43, 51.01, 48.61, 47.71, 70.12, 49.73, 616.44
30, 50.43, 51.21, 40.55, 39.47, 71.36, 45.21, 727.45
35, 50.89, 51.96, 37.48, 35.41, 71.85, 43.50, 835.26
40, 50.31, 51.03, 41.72, 40.92, 71.21, 45.86, 916.96
45, 50.42, 51.28, 37.99, 36.88, 72.15, 43.59, 1022.79
50, 49.95, 50.67, 36.57, 36.39, 73.12, 42.43, 1137.53
55, 50.04, 51.01, 29.10, 28.56, 76.44, 37.01, 1299.63
60, 50.62, 52.04, 29.31, 27.61, 75.89, 37.45, 1368.51
65, 50.55, 52.08, 27.07, 25.45, 77.24, 35.58, 1445.73
70, 50.27, 51.37, 30.03, 29.05, 75.76, 37.86, 1557.72
75, 50.19, 51.04, 35.50, 34.81, 73.29, 41.83, 1632.27
80, 50.51, 51.69, 31.77, 30.33, 74.67, 39.30, 1813.05
85, 50.05, 51.26, 23.89, 23.21, 79.57, 32.55, 1842.84
90, 50.55, 52.30, 24.56, 22.89, 78.84, 33.38, 1940.54
95, 49.60, 50.27, 24.77, 25.04, 79.29, 33.15, 2026.91
100, 49.96, 50.99, 25.44, 24.99, 78.63, 33.90, 2132.33
