size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 38.60
0.02, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 41.45
0.03, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.84
0.04, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.26
0.05, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.78
0.06, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 41.78
0.07, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.67
0.08, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.87
0.09, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.83
0.1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.79
0.2, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.29
0.3, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.81
0.4, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.07
0.5, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.14
0.6, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.33
0.7, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.67
0.8, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.15
0.9, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 40.37
1, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 39.94
5, 49.05, 49.05, 100.00, 100.00, 100.00, 65.77, 48.59
10, 50.05, 48.60, 31.97, 32.55, 75.42, 38.52, 73.91
15, 48.62, 48.03, 57.92, 60.34, 73.56, 52.46, 100.95
20, 49.09, 47.24, 32.46, 34.89, 76.02, 38.43, 128.11
25, 48.71, 45.93, 25.75, 29.19, 79.78, 32.96, 158.06
30, 48.14, 45.58, 29.54, 33.96, 78.21, 35.80, 177.78
35, 49.29, 47.98, 40.43, 42.19, 73.00, 43.83, 199.01
40, 50.00, 48.76, 38.19, 38.63, 72.89, 42.78, 220.49
45, 49.67, 48.45, 40.91, 41.91, 72.44, 44.31, 249.53
50, 49.33, 47.77, 35.37, 37.23, 74.58, 40.60, 271.23
55, 50.14, 49.11, 45.58, 45.46, 70.91, 47.23, 297.42
60, 49.05, 47.74, 41.11, 43.31, 73.10, 44.13, 314.49
65, 48.95, 47.50, 38.78, 41.25, 73.83, 42.65, 338.62
70, 50.14, 48.95, 38.48, 38.63, 72.64, 43.04, 355.20
75, 49.29, 48.06, 42.08, 43.78, 72.60, 44.82, 382.29
80, 51.10, 50.26, 27.99, 26.66, 76.79, 35.91, 401.08
85, 51.00, 50.07, 36.64, 35.17, 72.47, 42.26, 419.91
90, 50.57, 49.40, 31.88, 31.43, 75.03, 38.70, 448.47
95, 50.14, 48.90, 36.73, 36.95, 73.27, 41.90, 467.61
100, 50.05, 48.47, 29.25, 29.93, 76.82, 36.44, 508.97
