size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 0.31
0.02, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.03, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.31
0.04, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 0.29
0.05, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 0.32
0.06, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.07, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.31
0.08, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 0.30
0.09, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 0.29
0.1, 49.15, 49.15, 100.00, 100.00, 100.00, 65.86, 0.29
0.2, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.33
0.3, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.31
0.4, 50.85, 0.00, 0.00, 0.00, 100.00, 0.00, 0.31
0.5, 49.40, 48.84, 62.31, 63.08, 73.48, 54.71, 1.31
0.6, 49.30, 48.74, 61.22, 62.23, 73.32, 54.22, 1.96
0.7, 49.43, 48.88, 62.98, 63.66, 73.64, 54.99, 2.08
0.8, 50.27, 49.21, 37.29, 37.19, 72.91, 42.38, 1.58
0.9, 50.27, 49.21, 37.29, 37.19, 72.91, 42.38, 1.73
1, 50.03, 49.10, 45.62, 45.71, 71.04, 47.25, 2.64
5, 49.25, 48.90, 72.41, 73.13, 78.16, 58.33, 16.57
10, 50.80, 49.86, 17.33, 16.85, 84.37, 25.68, 34.86
15, 49.71, 48.96, 54.77, 55.18, 71.35, 51.65, 51.86
20, 50.98, 50.41, 16.15, 15.35, 85.24, 24.43, 66.40
25, 50.19, 47.77, 14.52, 15.34, 86.85, 22.23, 77.25
30, 50.19, 47.09, 10.98, 11.93, 89.81, 17.78, 94.30
35, 49.59, 48.96, 60.44, 60.89, 72.61, 54.05, 102.62
40, 50.79, 49.90, 32.58, 31.60, 74.46, 39.37, 115.45
45, 50.56, 49.54, 32.31, 31.81, 74.79, 39.06, 128.97
50, 50.70, 49.79, 35.37, 34.47, 73.25, 41.31, 140.28
55, 50.51, 49.49, 34.26, 33.79, 73.92, 40.44, 147.20
60, 50.34, 49.08, 27.74, 27.81, 77.43, 35.40, 157.69
65, 50.21, 48.95, 30.55, 30.79, 75.97, 37.58, 167.91
70, 50.24, 49.13, 35.03, 35.05, 73.83, 40.85, 185.87
75, 50.28, 49.09, 31.46, 31.53, 75.45, 38.29, 197.10
80, 50.62, 49.62, 30.01, 29.45, 75.93, 37.35, 204.28
85, 50.99, 50.23, 30.35, 29.07, 75.47, 37.79, 218.66
90, 50.56, 49.43, 26.01, 25.73, 78.33, 34.04, 229.49
95, 50.74, 49.60, 14.01, 13.76, 87.08, 21.82, 240.83
100, 50.32, 48.32, 15.77, 16.30, 85.79, 23.75, 251.21
