size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 0.23
0.02, 49.58, 0.00, 0.00, 0.00, 100.00, 0.00, 0.23
0.03, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.25
0.04, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.28
0.05, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.26
0.06, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.07, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.08, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.09, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.28
0.1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.2, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.3, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.4, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.5, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.25
0.6, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.24
0.7, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.25
0.8, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.26
0.9, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.28
1, 50.42, 50.42, 100.00, 100.00, 100.00, 67.00, 0.25
5, 50.52, 50.78, 60.97, 60.11, 71.67, 55.36, 0.83
10, 50.38, 51.00, 40.52, 39.60, 71.45, 45.11, 2.86
15, 51.27, 51.76, 49.49, 46.91, 68.94, 50.55, 4.72
20, 49.48, 49.88, 39.03, 39.89, 72.86, 43.74, 8.40
25, 51.55, 52.54, 40.52, 37.23, 70.17, 45.71, 9.69
30, 49.72, 50.20, 35.48, 35.80, 73.79, 41.53, 13.16
35, 51.79, 52.57, 44.82, 41.12, 68.82, 48.34, 12.29
40, 49.62, 50.05, 51.45, 52.23, 71.31, 50.69, 14.17
45, 51.46, 51.82, 53.03, 50.14, 68.70, 52.37, 15.65
50, 50.94, 51.62, 43.14, 41.12, 70.17, 46.95, 15.96
55, 50.52, 51.21, 39.59, 38.37, 71.56, 44.61, 18.92
60, 50.05, 50.68, 35.01, 34.66, 73.65, 41.37, 19.84
65, 51.51, 52.41, 41.64, 38.46, 69.89, 46.36, 21.96
70, 50.09, 51.12, 23.34, 22.70, 79.95, 32.01, 23.58
75, 50.38, 51.13, 35.85, 34.85, 73.00, 42.10, 23.63
80, 50.85, 51.65, 39.50, 37.61, 71.24, 44.71, 24.72
85, 50.56, 51.20, 41.92, 40.65, 70.89, 46.05, 26.55
90, 50.47, 51.33, 34.27, 33.05, 73.57, 41.05, 27.76
95, 50.19, 50.81, 38.28, 37.70, 72.32, 43.61, 30.51
100, 50.14, 50.80, 35.76, 35.23, 73.27, 41.92, 30.54
